onset	duration	trial_type	response_time	sample	value	trial_index	source	txt_label	txt_onset_log_s	txt_onset_eeg_clock_s	key_code_txt	status_txt	trial_clock_offset_s	merge_note	complete_trial
114.5429687500	n/a	stimulus	n/a	29323.0000000000	128	1	eeg+txt	MW_question	105.6000	114.5429687500	n/a	n/a	8.942969	stimulus_value_128_is_MW_prompt_in_EEG	1
117.7734375000	n/a	response	n/a	30150.0000000000	4	1	eeg+txt	key_status_1	108.8000	117.7429687500	2	1	8.942969	aligned_by_order	1
121.5273437500	n/a	response	n/a	31111.0000000000	2	1	eeg+txt	key_status_2	112.6000	121.5429687500	1	2	8.942969	aligned_by_order	1
124.7429687500	n/a	response	n/a	n/a	1	1	eeg+txt	key_status_3	115.8000	124.7429687500	0	3	8.942969	txt_key0_present_in_eeg_rare	1
273.8085937500	n/a	stimulus	n/a	70095.0000000000	128	2	eeg+txt	MW_question	264.9000	273.8085937500	n/a	n/a	8.908594	stimulus_value_128_is_MW_prompt_in_EEG	1
276.5273437500	n/a	response	n/a	70791.0000000000	4	2	eeg+txt	key_status_1	267.6000	276.5085937500	2	1	8.908594	aligned_by_order	1
278.9218750000	n/a	response	n/a	71404.0000000000	2	2	eeg+txt	key_status_2	270.0000	278.9085937500	1	2	8.908594	aligned_by_order	1
292.3085937500	n/a	response	n/a	n/a	1	2	eeg+txt	key_status_3	283.4000	292.3085937500	0	3	8.908594	txt_key0_present_in_eeg_rare	1
373.3437500000	n/a	stimulus	n/a	95576.0000000000	128	3	eeg+txt	MW_question	364.4000	373.3437500000	n/a	n/a	8.943750	stimulus_value_128_is_MW_prompt_in_EEG	1
376.1171875000	n/a	response	n/a	96286.0000000000	4	3	eeg+txt	key_status_1	367.1000	376.0437500000	2	1	8.943750	aligned_by_order	1
378.6132812500	n/a	response	n/a	96925.0000000000	2	3	eeg+txt	key_status_2	369.6000	378.5437500000	1	2	8.943750	aligned_by_order	1
380.8437500000	n/a	response	n/a	n/a	1	3	eeg+txt	key_status_3	371.9000	380.8437500000	0	3	8.943750	txt_key0_present_in_eeg_rare	1
409.8242187500	n/a	stimulus	n/a	104915.0000000000	128	4	eeg+txt	MW_question	400.9000	409.8242187500	n/a	n/a	8.924219	stimulus_value_128_is_MW_prompt_in_EEG	1
413.0195312500	n/a	response	n/a	105733.0000000000	4	4	eeg+txt	key_status_1	404.0000	412.9242187500	2	1	8.924219	aligned_by_order	1
415.5234375000	n/a	response	n/a	106374.0000000000	2	4	eeg+txt	key_status_2	406.5000	415.4242187500	1	2	8.924219	aligned_by_order	1
417.8242187500	n/a	response	n/a	n/a	1	4	eeg+txt	key_status_3	408.9000	417.8242187500	0	3	8.924219	txt_key0_present_in_eeg_rare	1
581.8593750000	n/a	stimulus	n/a	148956.0000000000	128	5	eeg+txt	MW_question	572.9000	581.8593750000	n/a	n/a	8.959375	stimulus_value_128_is_MW_prompt_in_EEG	1
584.5429687500	n/a	response	n/a	149643.0000000000	4	5	eeg+txt	key_status_1	575.5000	584.4593750000	2	1	8.959375	aligned_by_order	1
587.3085937500	n/a	response	n/a	150351.0000000000	2	5	eeg+txt	key_status_2	578.3000	587.2593750000	1	2	8.959375	aligned_by_order	1
589.7031250000	n/a	response	n/a	150964.0000000000	2	5	eeg+txt	key_status_3	580.7000	589.6593750000	1	3	8.959375	aligned_by_order	1
649.7070312500	n/a	stimulus	n/a	166325.0000000000	128	6	eeg+txt	MW_question	640.7000	649.7070312500	n/a	n/a	9.007031	stimulus_value_128_is_MW_prompt_in_EEG	1
652.7070312500	n/a	response	n/a	167093.0000000000	2	6	eeg+txt	key_status_1	643.7000	652.7070312500	1	1	9.007031	aligned_by_order	1
654.8476562500	n/a	response	n/a	167641.0000000000	4	6	eeg+txt	key_status_2	645.8000	654.8070312500	2	2	9.007031	aligned_by_order	1
657.1406250000	n/a	response	n/a	168228.0000000000	2	6	eeg+txt	key_status_3	648.1000	657.1070312500	1	3	9.007031	aligned_by_order	1
767.1484375000	n/a	stimulus	n/a	196390.0000000000	128	7	eeg+txt	MW_question	758.2000	767.1484375000	n/a	n/a	8.948437	stimulus_value_128_is_MW_prompt_in_EEG	1
770.5273437500	n/a	response	n/a	197255.0000000000	2	7	eeg+txt	key_status_1	761.5000	770.4484375000	1	1	8.948437	aligned_by_order	1
772.6601562500	n/a	response	n/a	197801.0000000000	4	7	eeg+txt	key_status_2	763.7000	772.6484375000	2	2	8.948437	aligned_by_order	1
775.3242187500	n/a	response	n/a	198483.0000000000	2	7	eeg+txt	key_status_3	766.3000	775.2484375000	1	3	8.948437	aligned_by_order	1
926.3281250000	n/a	stimulus	n/a	237140.0000000000	128	8	eeg+txt	MW_question	917.3000	926.3281250000	n/a	n/a	9.028125	stimulus_value_128_is_MW_prompt_in_EEG	1
930.2031250000	n/a	response	n/a	238132.0000000000	2	8	eeg+txt	key_status_1	921.2000	930.2281250000	1	1	9.028125	aligned_by_order	1
932.3593750000	n/a	response	n/a	238684.0000000000	4	8	eeg+txt	key_status_2	923.4000	932.4281250000	2	2	9.028125	aligned_by_order	1
934.5281250000	n/a	response	n/a	n/a	1	8	eeg+txt	key_status_3	925.5000	934.5281250000	0	3	9.028125	txt_key0_present_in_eeg_rare	1
1000.5585937500	n/a	stimulus	n/a	256143.0000000000	128	9	eeg+txt	MW_question	991.5000	1000.5585937500	n/a	n/a	9.058594	stimulus_value_128_is_MW_prompt_in_EEG	1
1005.5429687500	n/a	response	n/a	257419.0000000000	1	9	eeg+txt	key_status_1	994.3000	1003.3585937500	0	1	9.058594	txt_key0_present_in_eeg_rare	1
1008.2585937500	n/a	response	n/a	n/a	4	9	eeg+txt	key_status_2	996.5000	1005.5585937500	2	2	9.058594	aligned_by_order	1
1008.2695312500	n/a	response	n/a	258117.0000000000	4	9	eeg+txt	key_status_3	999.2000	1008.2585937500	2	3	9.058594	aligned_by_order	1
1030.2695312500	n/a	stimulus	n/a	263749.0000000000	128	10	eeg+txt	MW_question	1021.3000	1030.2695312500	n/a	n/a	8.969531	stimulus_value_128_is_MW_prompt_in_EEG	1
1036.6835937500	n/a	response	n/a	265391.0000000000	1	10	eeg+txt	key_status_1	1025.5000	1034.4695312500	0	1	8.969531	txt_key0_present_in_eeg_rare	1
1038.7695312500	n/a	response	n/a	n/a	4	10	eeg+txt	key_status_2	1027.7000	1036.6695312500	2	2	8.969531	aligned_by_order	1
1038.8671875000	n/a	response	n/a	265950.0000000000	4	10	eeg+txt	key_status_3	1029.8000	1038.7695312500	2	3	8.969531	aligned_by_order	1
1162.8750000000	n/a	stimulus	n/a	297696.0000000000	128	11	eeg+txt	MW_question	1153.9000	1162.8750000000	n/a	n/a	8.975000	stimulus_value_128_is_MW_prompt_in_EEG	1
1168.1484375000	n/a	response	n/a	299046.0000000000	1	11	eeg+txt	key_status_1	1156.5000	1165.4750000000	0	1	8.975000	txt_key0_present_in_eeg_rare	1
1170.3750000000	n/a	response	n/a	n/a	4	11	eeg+txt	key_status_2	1159.1000	1168.0750000000	2	2	8.975000	aligned_by_order	1
1170.3945312500	n/a	response	n/a	299621.0000000000	4	11	eeg+txt	key_status_3	1161.4000	1170.3750000000	2	3	8.975000	aligned_by_order	1
1289.4023437500	n/a	stimulus	n/a	330087.0000000000	128	12	eeg+txt	MW_question	1280.4000	1289.4023437500	n/a	n/a	9.002344	stimulus_value_128_is_MW_prompt_in_EEG	1
1294.1484375000	n/a	response	n/a	331302.0000000000	1	12	eeg+txt	key_status_1	1283.0000	1292.0023437500	0	1	9.002344	txt_key0_present_in_eeg_rare	1
1296.3023437500	n/a	response	n/a	n/a	8	12	eeg+txt	key_status_2	1285.1000	1294.1023437500	3	2	9.002344	aligned_by_order	1
1296.3242187500	n/a	response	n/a	331859.0000000000	4	12	eeg+txt	key_status_3	1287.3000	1296.3023437500	2	3	9.002344	aligned_by_order	1
