onset	duration	trial_type	response_time	sample	value	trial_index	source	txt_label	txt_onset_log_s	txt_onset_eeg_clock_s	key_code_txt	status_txt	trial_clock_offset_s	merge_note	complete_trial
529.0703125000	n/a	response	n/a	135442.0000000000	2	5	eeg+txt	key_status_1	520.0000	529.0789062500	1	1	9.078906	aligned_by_order	1
531.1757812500	n/a	response	n/a	135981.0000000000	4	5	eeg+txt	key_status_2	522.1000	531.1789062500	2	2	9.078906	aligned_by_order	1
534.0351562500	n/a	response	n/a	136713.0000000000	2	5	eeg+txt	key_status_3	524.9000	533.9789062500	1	3	9.078906	aligned_by_order	1
622.0312500000	n/a	stimulus	n/a	159240.0000000000	128	6	eeg+txt	MW_question	612.9000	622.0312500000	n/a	n/a	9.131250	stimulus_value_128_is_MW_prompt_in_EEG	1
626.7812500000	n/a	response	n/a	160456.0000000000	1	6	eeg+txt	key_status_1	615.6000	624.7312500000	0	1	9.131250	txt_key0_present_in_eeg_rare	1
629.0312500000	n/a	response	n/a	161032.0000000000	4	6	eeg+txt	key_status_2	617.7000	626.8312500000	2	2	9.131250	aligned_by_order	1
629.1312500000	n/a	response	n/a	n/a	2	6	eeg+txt	key_status_3	620.0000	629.1312500000	1	3	9.131250	aligned_by_order	1
719.0351562500	n/a	stimulus	n/a	184073.0000000000	128	7	eeg+txt	MW_question	709.9000	719.0351562500	n/a	n/a	9.135156	stimulus_value_128_is_MW_prompt_in_EEG	1
721.6562500000	n/a	response	n/a	184744.0000000000	2	7	eeg+txt	key_status_1	712.5000	721.6351562500	1	1	9.135156	aligned_by_order	1
723.7773437500	n/a	response	n/a	185287.0000000000	2	7	eeg+txt	key_status_2	714.7000	723.8351562500	1	2	9.135156	aligned_by_order	1
725.9804687500	n/a	response	n/a	185851.0000000000	2	7	eeg+txt	key_status_3	716.9000	726.0351562500	1	3	9.135156	aligned_by_order	1
746.9804687500	n/a	stimulus	n/a	191227.0000000000	128	8	eeg+txt	MW_question	737.9000	746.9804687500	n/a	n/a	9.080469	stimulus_value_128_is_MW_prompt_in_EEG	1
751.8007812500	n/a	response	n/a	192461.0000000000	1	8	eeg+txt	key_status_1	740.6000	749.6804687500	0	1	9.080469	txt_key0_present_in_eeg_rare	1
754.0742187500	n/a	response	n/a	193043.0000000000	4	8	eeg+txt	key_status_2	742.7000	751.7804687500	2	2	9.080469	aligned_by_order	1
754.0804687500	n/a	response	n/a	n/a	2	8	eeg+txt	key_status_3	745.0000	754.0804687500	1	3	9.080469	aligned_by_order	1
892.0820312500	n/a	stimulus	n/a	228373.0000000000	128	9	eeg+txt	MW_question	883.0000	892.0820312500	n/a	n/a	9.082031	stimulus_value_128_is_MW_prompt_in_EEG	1
894.7539062500	n/a	response	n/a	229057.0000000000	2	9	eeg+txt	key_status_1	885.6000	894.6820312500	1	1	9.082031	aligned_by_order	1
897.0625000000	n/a	response	n/a	229648.0000000000	2	9	eeg+txt	key_status_2	887.9000	896.9820312500	1	2	9.082031	aligned_by_order	1
899.2851562500	n/a	response	n/a	230217.0000000000	2	9	eeg+txt	key_status_3	890.2000	899.2820312500	1	3	9.082031	aligned_by_order	1
1013.2929687500	n/a	stimulus	n/a	259403.0000000000	128	10	eeg+txt	MW_question	1004.2000	1013.2929687500	n/a	n/a	9.092969	stimulus_value_128_is_MW_prompt_in_EEG	1
1016.2070312500	n/a	response	n/a	260149.0000000000	2	10	eeg+txt	key_status_1	1007.0000	1016.0929687500	1	1	9.092969	aligned_by_order	1
1018.8203125000	n/a	response	n/a	260818.0000000000	4	10	eeg+txt	key_status_2	1009.7000	1018.7929687500	2	2	9.092969	aligned_by_order	1
1021.0507812500	n/a	response	n/a	261389.0000000000	2	10	eeg+txt	key_status_3	1011.9000	1020.9929687500	1	3	9.092969	aligned_by_order	1
1156.0585937500	n/a	stimulus	n/a	295951.0000000000	128	11	eeg+txt	MW_question	1146.9000	1156.0585937500	n/a	n/a	9.158594	stimulus_value_128_is_MW_prompt_in_EEG	1
1158.6718750000	n/a	response	n/a	296620.0000000000	2	11	eeg+txt	key_status_1	1149.5000	1158.6585937500	1	1	9.158594	aligned_by_order	1
1161.0703125000	n/a	response	n/a	297234.0000000000	4	11	eeg+txt	key_status_2	1151.9000	1161.0585937500	2	2	9.158594	aligned_by_order	1
1163.3125000000	n/a	response	n/a	297808.0000000000	2	11	eeg+txt	key_status_3	1154.2000	1163.3585937500	1	3	9.158594	aligned_by_order	1
1191.3125000000	n/a	stimulus	n/a	304976.0000000000	128	12	eeg+txt	MW_question	1182.2000	1191.3125000000	n/a	n/a	9.112500	stimulus_value_128_is_MW_prompt_in_EEG	1
1193.9375000000	n/a	response	n/a	305648.0000000000	2	12	eeg+txt	key_status_1	1184.8000	1193.9125000000	1	1	9.112500	aligned_by_order	1
1196.1992187500	n/a	response	n/a	306227.0000000000	4	12	eeg+txt	key_status_2	1187.0000	1196.1125000000	2	2	9.112500	aligned_by_order	1
1198.3945312500	n/a	response	n/a	306789.0000000000	2	12	eeg+txt	key_status_3	1189.3000	1198.4125000000	1	3	9.112500	aligned_by_order	1
1338.4023437500	n/a	stimulus	n/a	342631.0000000000	128	13	eeg+txt	MW_question	1329.3000	1338.4023437500	n/a	n/a	9.102344	stimulus_value_128_is_MW_prompt_in_EEG	1
1343.8281250000	n/a	response	n/a	344020.0000000000	1	13	eeg+txt	key_status_1	1332.2000	1341.3023437500	0	1	9.102344	txt_key0_present_in_eeg_rare	1
1346.0023437500	n/a	response	n/a	n/a	2	13	eeg+txt	key_status_2	1334.6000	1343.7023437500	1	2	9.102344	aligned_by_order	1
1346.0898437500	n/a	response	n/a	344599.0000000000	2	13	eeg+txt	key_status_3	1336.9000	1346.0023437500	1	3	9.102344	aligned_by_order	1
1440.0859375000	n/a	stimulus	n/a	368662.0000000000	128	14	eeg+txt	MW_question	1430.9000	1440.0859375000	n/a	n/a	9.185937	stimulus_value_128_is_MW_prompt_in_EEG	1
1442.7148437500	n/a	response	n/a	369335.0000000000	2	14	eeg+txt	key_status_1	1433.6000	1442.7859375000	1	1	9.185937	aligned_by_order	1
1445.1132812500	n/a	response	n/a	369949.0000000000	4	14	eeg+txt	key_status_2	1435.9000	1445.0859375000	2	2	9.185937	aligned_by_order	1
1447.4179687500	n/a	response	n/a	370539.0000000000	2	14	eeg+txt	key_status_3	1438.2000	1447.3859375000	1	3	9.185937	aligned_by_order	1
1506.4218750000	n/a	stimulus	n/a	385644.0000000000	128	15	eeg+txt	MW_question	1497.3000	1506.4218750000	n/a	n/a	9.121875	stimulus_value_128_is_MW_prompt_in_EEG	1
1509.0546875000	n/a	response	n/a	386318.0000000000	2	15	eeg+txt	key_status_1	1499.9000	1509.0218750000	1	1	9.121875	aligned_by_order	1
1513.1914062500	n/a	response	n/a	387377.0000000000	2	15	eeg+txt	key_status_2	1504.0000	1513.1218750000	1	2	9.121875	aligned_by_order	1
1515.4023437500	n/a	response	n/a	387943.0000000000	2	15	eeg+txt	key_status_3	1506.2000	1515.3218750000	1	3	9.121875	aligned_by_order	1
1555.4062500000	n/a	stimulus	n/a	398184.0000000000	128	16	eeg+txt	MW_question	1546.3000	1555.4062500000	n/a	n/a	9.106250	stimulus_value_128_is_MW_prompt_in_EEG	1
1558.2460937500	n/a	response	n/a	398911.0000000000	2	16	eeg+txt	key_status_1	1549.1000	1558.2062500000	1	1	9.106250	aligned_by_order	1
1560.3632812500	n/a	response	n/a	399453.0000000000	4	16	eeg+txt	key_status_2	1551.2000	1560.3062500000	2	2	9.106250	aligned_by_order	1
1562.5625000000	n/a	response	n/a	400016.0000000000	2	16	eeg+txt	key_status_3	1553.4000	1562.5062500000	1	3	9.106250	aligned_by_order	1
1650.5664062500	n/a	stimulus	n/a	422545.0000000000	128	17	eeg+txt	MW_question	1641.4000	1650.5664062500	n/a	n/a	9.166406	stimulus_value_128_is_MW_prompt_in_EEG	1
1655.4257812500	n/a	response	n/a	423789.0000000000	2	17	eeg+txt	key_status_1	1646.3000	1655.4664062500	1	1	9.166406	aligned_by_order	1
1657.7773437500	n/a	response	n/a	424391.0000000000	2	17	eeg+txt	key_status_2	1648.6000	1657.7664062500	1	2	9.166406	aligned_by_order	1
1664.2343750000	n/a	response	n/a	426044.0000000000	2	17	eeg+txt	key_status_3	1655.1000	1664.2664062500	1	3	9.166406	aligned_by_order	1
1687.2343750000	n/a	stimulus	n/a	431932.0000000000	128	18	eeg+txt	MW_question	1678.1000	1687.2343750000	n/a	n/a	9.134375	stimulus_value_128_is_MW_prompt_in_EEG	1
1692.1250000000	n/a	response	n/a	433184.0000000000	1	18	eeg+txt	key_status_1	1680.7000	1689.8343750000	0	1	9.134375	txt_key0_present_in_eeg_rare	1
1695.1343750000	n/a	response	n/a	n/a	2	18	eeg+txt	key_status_2	1682.9000	1692.0343750000	1	2	9.134375	aligned_by_order	1
1695.1875000000	n/a	response	n/a	433968.0000000000	2	18	eeg+txt	key_status_3	1686.0000	1695.1343750000	1	3	9.134375	aligned_by_order	1
1792.1757812500	n/a	stimulus	n/a	458797.0000000000	128	19	eeg+txt	MW_question	1783.0000	1792.1757812500	n/a	n/a	9.175781	stimulus_value_128_is_MW_prompt_in_EEG	1
1794.8125000000	n/a	response	n/a	459472.0000000000	2	19	eeg+txt	key_status_1	1785.6000	1794.7757812500	1	1	9.175781	aligned_by_order	1
1796.9375000000	n/a	response	n/a	460016.0000000000	2	19	eeg+txt	key_status_2	1787.8000	1796.9757812500	1	2	9.175781	aligned_by_order	1
1801.7851562500	n/a	response	n/a	461257.0000000000	2	19	eeg+txt	key_status_3	1792.6000	1801.7757812500	1	3	9.175781	aligned_by_order	1
1861.7890625000	n/a	stimulus	n/a	476618.0000000000	128	20	eeg+txt	MW_question	1852.6000	1861.7890625000	n/a	n/a	9.189063	stimulus_value_128_is_MW_prompt_in_EEG	1
1864.9218750000	n/a	response	n/a	477420.0000000000	2	20	eeg+txt	key_status_1	1855.7000	1864.8890625000	1	1	9.189063	aligned_by_order	1
1867.6484375000	n/a	response	n/a	478118.0000000000	4	20	eeg+txt	key_status_2	1858.5000	1867.6890625000	2	2	9.189063	aligned_by_order	1
1869.8710937500	n/a	response	n/a	478687.0000000000	2	20	eeg+txt	key_status_3	1860.7000	1869.8890625000	1	3	9.189063	aligned_by_order	1
1989.8789062500	n/a	stimulus	n/a	509409.0000000000	128	21	eeg+txt	MW_question	1980.7000	1989.8789062500	n/a	n/a	9.178906	stimulus_value_128_is_MW_prompt_in_EEG	1
1993.3203125000	n/a	response	n/a	510290.0000000000	2	21	eeg+txt	key_status_1	1984.1000	1993.2789062500	1	1	9.178906	aligned_by_order	1
1995.5273437500	n/a	response	n/a	510855.0000000000	2	21	eeg+txt	key_status_2	1986.3000	1995.4789062500	1	2	9.178906	aligned_by_order	1
1997.8554687500	n/a	response	n/a	511451.0000000000	2	21	eeg+txt	key_status_3	1988.7000	1997.8789062500	1	3	9.178906	aligned_by_order	1
2162.8671875000	n/a	stimulus	n/a	553694.0000000000	128	22	eeg+txt	MW_question	2153.7000	2162.8671875000	n/a	n/a	9.167188	stimulus_value_128_is_MW_prompt_in_EEG	1
2170.0898437500	n/a	response	n/a	555543.0000000000	1	22	eeg+txt	key_status_1	2158.4000	2167.5671875000	0	1	9.167188	txt_key0_present_in_eeg_rare	1
2172.4671875000	n/a	response	n/a	n/a	4	22	eeg+txt	key_status_2	2160.8000	2169.9671875000	2	2	9.167188	aligned_by_order	1
2172.4960937500	n/a	response	n/a	556159.0000000000	2	22	eeg+txt	key_status_3	2163.3000	2172.4671875000	1	3	9.167188	aligned_by_order	1
2319.5078125000	n/a	stimulus	n/a	593794.0000000000	128	23	eeg+txt	MW_question	2310.3000	2319.5078125000	n/a	n/a	9.207812	stimulus_value_128_is_MW_prompt_in_EEG	1
2322.1757812500	n/a	response	n/a	594477.0000000000	2	23	eeg+txt	key_status_1	2313.0000	2322.2078125000	1	1	9.207812	aligned_by_order	1
2324.2929687500	n/a	response	n/a	595019.0000000000	2	23	eeg+txt	key_status_2	2315.0000	2324.2078125000	1	2	9.207812	aligned_by_order	1
2326.4843750000	n/a	response	n/a	595580.0000000000	2	23	eeg+txt	key_status_3	2317.3000	2326.5078125000	1	3	9.207812	aligned_by_order	1
2410.4921875000	n/a	stimulus	n/a	617086.0000000000	128	24	eeg+txt	MW_question	2401.3000	2410.4921875000	n/a	n/a	9.192187	stimulus_value_128_is_MW_prompt_in_EEG	1
2413.1054687500	n/a	response	n/a	617755.0000000000	2	24	eeg+txt	key_status_1	2403.9000	2413.0921875000	1	1	9.192187	aligned_by_order	1
2415.2578125000	n/a	response	n/a	618306.0000000000	2	24	eeg+txt	key_status_2	2406.1000	2415.2921875000	1	2	9.192187	aligned_by_order	1
2418.5898437500	n/a	response	n/a	619159.0000000000	2	24	eeg+txt	key_status_3	2409.4000	2418.5921875000	1	3	9.192187	aligned_by_order	1
2530.5742187500	n/a	stimulus	n/a	647827.0000000000	128	25	eeg+txt	MW_question	2521.3000	2530.5742187500	n/a	n/a	9.274219	stimulus_value_128_is_MW_prompt_in_EEG	1
2534.5156250000	n/a	response	n/a	648836.0000000000	2	25	eeg+txt	key_status_1	2525.2000	2534.4742187500	1	1	9.274219	aligned_by_order	1
2536.6718750000	n/a	response	n/a	649388.0000000000	4	25	eeg+txt	key_status_2	2527.4000	2536.6742187500	2	2	9.274219	aligned_by_order	1
2538.9101562500	n/a	response	n/a	649961.0000000000	2	25	eeg+txt	key_status_3	2529.7000	2538.9742187500	1	3	9.274219	aligned_by_order	1
2625.9179687500	n/a	stimulus	n/a	672235.0000000000	128	26	eeg+txt	MW_question	2616.7000	2625.9179687500	n/a	n/a	9.217969	stimulus_value_128_is_MW_prompt_in_EEG	1
2631.1796875000	n/a	response	n/a	673582.0000000000	1	26	eeg+txt	key_status_1	2619.7000	2628.9179687500	0	1	9.217969	txt_key0_present_in_eeg_rare	1
2633.6179687500	n/a	response	n/a	n/a	4	26	eeg+txt	key_status_2	2621.9000	2631.1179687500	2	2	9.217969	aligned_by_order	1
2633.6835937500	n/a	response	n/a	674223.0000000000	2	26	eeg+txt	key_status_3	2624.4000	2633.6179687500	1	3	9.217969	aligned_by_order	1
2706.6875000000	n/a	stimulus	n/a	692912.0000000000	128	n/a	eeg_orphan	unpaired_stimulus	n/a	n/a	n/a	n/a	n/a	no_matching_MW_line_in_txt_for_this_128_trigger	0
