onset	duration	trial_type	response_time	sample	value	trial_index	source	txt_label	txt_onset_log_s	txt_onset_eeg_clock_s	key_code_txt	status_txt	trial_clock_offset_s	merge_note	complete_trial
134.3476562500	n/a	stimulus	n/a	34393.0000000000	128	1	eeg+txt	MW_question	125.1000	134.3476562500	n/a	n/a	9.247656	stimulus_value_128_is_MW_prompt_in_EEG	1
138.2187500000	n/a	response	n/a	35384.0000000000	2	1	eeg+txt	key_status_1	128.9000	138.1476562500	1	1	9.247656	aligned_by_order	1
140.6476562500	n/a	response	n/a	n/a	1	1	eeg+txt	key_status_2	131.4000	140.6476562500	0	2	9.247656	txt_key0_present_in_eeg_rare	1
142.9476562500	n/a	response	n/a	n/a	1	1	eeg+txt	key_status_3	133.7000	142.9476562500	0	3	9.247656	txt_key0_present_in_eeg_rare	1
203.0195312500	n/a	stimulus	n/a	51973.0000000000	128	2	eeg+txt	MW_question	193.7000	203.0195312500	n/a	n/a	9.319531	stimulus_value_128_is_MW_prompt_in_EEG	1
206.2851562500	n/a	response	n/a	52809.0000000000	2	2	eeg+txt	key_status_1	196.9000	206.2195312500	1	1	9.319531	aligned_by_order	1
208.4609375000	n/a	response	n/a	53366.0000000000	2	2	eeg+txt	key_status_2	199.1000	208.4195312500	1	2	9.319531	aligned_by_order	1
210.5195312500	n/a	response	n/a	n/a	1	2	eeg+txt	key_status_3	201.2000	210.5195312500	0	3	9.319531	txt_key0_present_in_eeg_rare	1
236.5703125000	n/a	stimulus	n/a	60562.0000000000	128	3	eeg+txt	MW_question	227.3000	236.5703125000	n/a	n/a	9.270312	stimulus_value_128_is_MW_prompt_in_EEG	1
239.2343750000	n/a	response	n/a	61244.0000000000	2	3	eeg+txt	key_status_1	229.9000	239.1703125000	1	1	9.270312	aligned_by_order	1
241.4703125000	n/a	response	n/a	n/a	1	3	eeg+txt	key_status_2	232.2000	241.4703125000	0	2	9.270312	txt_key0_present_in_eeg_rare	1
243.8703125000	n/a	response	n/a	n/a	1	3	eeg+txt	key_status_3	234.6000	243.8703125000	0	3	9.270312	txt_key0_present_in_eeg_rare	1
260.8984375000	n/a	stimulus	n/a	66790.0000000000	128	4	eeg+txt	MW_question	251.6000	260.8984375000	n/a	n/a	9.298438	stimulus_value_128_is_MW_prompt_in_EEG	1
263.4648437500	n/a	response	n/a	67447.0000000000	2	4	eeg+txt	key_status_1	254.1000	263.3984375000	1	1	9.298438	aligned_by_order	1
