onset	duration	trial_type	response_time	sample	value	trial_index	source	txt_label	txt_onset_log_s	txt_onset_eeg_clock_s	key_code_txt	status_txt	trial_clock_offset_s	merge_note	complete_trial
71.3867187500	n/a	stimulus	n/a	18275.0000000000	128	1	eeg+txt	MW_question	54.1000	71.3867187500	n/a	n/a	17.286719	stimulus_value_128_is_MW_prompt_in_EEG	1
75.7304687500	n/a	response	n/a	19387.0000000000	2	1	eeg+txt	key_status_1	58.4000	75.6867187500	1	1	17.286719	aligned_by_order	1
79.7734375000	n/a	response	n/a	20422.0000000000	2	1	eeg+txt	key_status_2	62.5000	79.7867187500	1	2	17.286719	aligned_by_order	1
83.5867187500	n/a	response	n/a	n/a	1	1	eeg+txt	key_status_3	66.3000	83.5867187500	0	3	17.286719	txt_key0_present_in_eeg_rare	1
125.6093750000	n/a	stimulus	n/a	32156.0000000000	128	n/a	eeg_orphan	unpaired_stimulus	n/a	n/a	n/a	n/a	n/a	no_matching_MW_line_in_txt_for_this_128_trigger	-1
179.8007812500	n/a	stimulus	n/a	46029.0000000000	128	2	eeg+txt	MW_question	162.5000	179.8007812500	n/a	n/a	17.300781	stimulus_value_128_is_MW_prompt_in_EEG	-1
183.0976562500	n/a	response	n/a	46873.0000000000	2	2	eeg+txt	key_status_1	165.7000	183.0007812500	1	1	17.300781	aligned_by_order	1
185.6328125000	n/a	response	n/a	47522.0000000000	4	2	eeg+txt	key_status_2	168.3000	185.6007812500	2	2	17.300781	aligned_by_order	1
187.8007812500	n/a	response	n/a	n/a	1	2	eeg+txt	key_status_3	170.5000	187.8007812500	0	3	17.300781	txt_key0_present_in_eeg_rare	1
284.8593750000	n/a	stimulus	n/a	72924.0000000000	128	3	eeg+txt	MW_question	267.5000	284.8593750000	n/a	n/a	17.359375	stimulus_value_128_is_MW_prompt_in_EEG	1
287.7578125000	n/a	response	n/a	73666.0000000000	2	3	eeg+txt	key_status_1	270.4000	287.7593750000	1	1	17.359375	aligned_by_order	1
289.9609375000	n/a	response	n/a	74230.0000000000	2	3	eeg+txt	key_status_2	272.6000	289.9593750000	1	2	17.359375	aligned_by_order	1
294.1593750000	n/a	response	n/a	n/a	1	3	eeg+txt	key_status_3	276.8000	294.1593750000	0	3	17.359375	txt_key0_present_in_eeg_rare	1
362.1757812500	n/a	stimulus	n/a	92717.0000000000	128	4	eeg+txt	MW_question	344.8000	362.1757812500	n/a	n/a	17.375781	stimulus_value_128_is_MW_prompt_in_EEG	1
367.2851562500	n/a	response	n/a	94025.0000000000	2	4	eeg+txt	key_status_1	349.9000	367.2757812500	1	1	17.375781	aligned_by_order	1
369.4921875000	n/a	response	n/a	94590.0000000000	2	4	eeg+txt	key_status_2	352.1000	369.4757812500	1	2	17.375781	aligned_by_order	1
371.7757812500	n/a	response	n/a	n/a	1	4	eeg+txt	key_status_3	354.4000	371.7757812500	0	3	17.375781	txt_key0_present_in_eeg_rare	1
422.6992187500	n/a	stimulus	n/a	108211.0000000000	128	5	eeg+txt	MW_question	405.4000	422.6992187500	n/a	n/a	17.299219	stimulus_value_128_is_MW_prompt_in_EEG	1
427.8593750000	n/a	response	n/a	109532.0000000000	2	5	eeg+txt	key_status_1	410.5000	427.7992187500	1	1	17.299219	aligned_by_order	1
430.1171875000	n/a	response	n/a	110110.0000000000	4	5	eeg+txt	key_status_2	412.8000	430.0992187500	2	2	17.299219	aligned_by_order	1
433.0992187500	n/a	response	n/a	n/a	1	5	eeg+txt	key_status_3	415.8000	433.0992187500	0	3	17.299219	txt_key0_present_in_eeg_rare	1
511.1953125000	n/a	stimulus	n/a	130866.0000000000	128	6	eeg+txt	MW_question	493.8000	511.1953125000	n/a	n/a	17.395312	stimulus_value_128_is_MW_prompt_in_EEG	1
514.0820312500	n/a	response	n/a	131605.0000000000	4	6	eeg+txt	key_status_1	496.7000	514.0953125000	2	1	17.395312	aligned_by_order	1
519.1406250000	n/a	response	n/a	132900.0000000000	2	6	eeg+txt	key_status_2	501.7000	519.0953125000	1	2	17.395312	aligned_by_order	1
521.4953125000	n/a	response	n/a	n/a	1	6	eeg+txt	key_status_3	504.1000	521.4953125000	0	3	17.395312	txt_key0_present_in_eeg_rare	1
610.5507812500	n/a	stimulus	n/a	156301.0000000000	128	7	eeg+txt	MW_question	593.2000	610.5507812500	n/a	n/a	17.350781	stimulus_value_128_is_MW_prompt_in_EEG	1
613.8789062500	n/a	response	n/a	157153.0000000000	2	7	eeg+txt	key_status_1	596.5000	613.8507812500	1	1	17.350781	aligned_by_order	1
616.5742187500	n/a	response	n/a	157843.0000000000	4	7	eeg+txt	key_status_2	599.2000	616.5507812500	2	2	17.350781	aligned_by_order	1
618.8507812500	n/a	response	n/a	n/a	1	7	eeg+txt	key_status_3	601.5000	618.8507812500	0	3	17.350781	txt_key0_present_in_eeg_rare	1
