onset	duration	trial_type	response_time	sample	value	trial_index	source	txt_label	txt_onset_log_s	txt_onset_eeg_clock_s	key_code_txt	status_txt	trial_clock_offset_s	merge_note	complete_trial
117.1640625000	n/a	stimulus	n/a	29994.0000000000	128	1	eeg+txt	MW_question	1587.2000	117.1640625000	n/a	n/a	-1470.035938	stimulus_value_128_is_MW_prompt_in_EEG	1
125.8640625000	n/a	response	n/a	n/a	1	1	eeg+txt	key_status_1	1593.8000	123.7640625000	0	1	-1470.035938	txt_key0_present_in_eeg_rare	1
125.8789062500	n/a	response	n/a	32225.0000000000	4	1	eeg+txt	key_status_2	1595.9000	125.8640625000	2	2	-1470.035938	aligned_by_order	1
128.3640625000	n/a	response	n/a	n/a	1	1	eeg+txt	key_status_3	1598.4000	128.3640625000	0	3	-1470.035938	txt_key0_present_in_eeg_rare	1
214.3632812500	n/a	stimulus	n/a	54877.0000000000	128	2	eeg+txt	MW_question	1684.4000	214.3632812500	n/a	n/a	-1470.036719	stimulus_value_128_is_MW_prompt_in_EEG	1
219.8046875000	n/a	response	n/a	56270.0000000000	1	2	eeg+txt	key_status_1	1687.7000	217.6632812500	0	1	-1470.036719	txt_key0_present_in_eeg_rare	1
221.9632812500	n/a	response	n/a	n/a	2	2	eeg+txt	key_status_2	1689.8000	219.7632812500	1	2	-1470.036719	aligned_by_order	1
222.0078125000	n/a	response	n/a	56834.0000000000	2	2	eeg+txt	key_status_3	1692.0000	221.9632812500	1	3	-1470.036719	aligned_by_order	1
266.0117187500	n/a	stimulus	n/a	68099.0000000000	128	3	eeg+txt	MW_question	1736.1000	266.0117187500	n/a	n/a	-1470.088281	stimulus_value_128_is_MW_prompt_in_EEG	1
271.8828125000	n/a	response	n/a	69602.0000000000	1	3	eeg+txt	key_status_1	1739.8000	269.7117187500	0	1	-1470.088281	txt_key0_present_in_eeg_rare	1
274.1117187500	n/a	response	n/a	n/a	2	3	eeg+txt	key_status_2	1741.9000	271.8117187500	1	2	-1470.088281	aligned_by_order	1
