onset	duration	trial_type	response_time	sample	value	trial_index	source	txt_label	txt_onset_log_s	txt_onset_eeg_clock_s	key_code_txt	status_txt	trial_clock_offset_s	merge_note	complete_trial
50.5507812500	n/a	stimulus	n/a	12941.0000000000	128	1	eeg+txt	MW_question	35.1000	50.5507812500	n/a	n/a	15.450781	stimulus_value_128_is_MW_prompt_in_EEG	1
54.2812500000	n/a	response	n/a	13896.0000000000	2	1	eeg+txt	key_status_1	38.8000	54.2507812500	1	1	15.450781	aligned_by_order	1
59.6484375000	n/a	response	n/a	15270.0000000000	8	1	eeg+txt	key_status_2	44.2000	59.6507812500	3	2	15.450781	aligned_by_order	1
62.1507812500	n/a	response	n/a	n/a	1	1	eeg+txt	key_status_3	46.7000	62.1507812500	0	3	15.450781	txt_key0_present_in_eeg_rare	1
218.1562500000	n/a	stimulus	n/a	55848.0000000000	128	2	eeg+txt	MW_question	202.7000	218.1562500000	n/a	n/a	15.456250	stimulus_value_128_is_MW_prompt_in_EEG	1
221.2656250000	n/a	response	n/a	56644.0000000000	2	2	eeg+txt	key_status_1	205.8000	221.2562500000	1	1	15.456250	aligned_by_order	1
224.0195312500	n/a	response	n/a	57349.0000000000	4	2	eeg+txt	key_status_2	208.5000	223.9562500000	2	2	15.456250	aligned_by_order	1
226.3562500000	n/a	response	n/a	n/a	1	2	eeg+txt	key_status_3	210.9000	226.3562500000	0	3	15.456250	txt_key0_present_in_eeg_rare	1
375.4335937500	n/a	stimulus	n/a	96111.0000000000	128	3	eeg+txt	MW_question	359.9000	375.4335937500	n/a	n/a	15.533594	stimulus_value_128_is_MW_prompt_in_EEG	1
378.9179687500	n/a	response	n/a	97003.0000000000	2	3	eeg+txt	key_status_1	363.4000	378.9335937500	1	1	15.533594	aligned_by_order	1
381.0703125000	n/a	response	n/a	97554.0000000000	4	3	eeg+txt	key_status_2	365.6000	381.1335937500	2	2	15.533594	aligned_by_order	1
383.2335937500	n/a	response	n/a	n/a	1	3	eeg+txt	key_status_3	367.7000	383.2335937500	0	3	15.533594	txt_key0_present_in_eeg_rare	1
480.2617187500	n/a	stimulus	n/a	122947.0000000000	128	4	eeg+txt	MW_question	464.7000	480.2617187500	n/a	n/a	15.561719	stimulus_value_128_is_MW_prompt_in_EEG	1
484.3007812500	n/a	response	n/a	123981.0000000000	2	4	eeg+txt	key_status_1	468.8000	484.3617187500	1	1	15.561719	aligned_by_order	1
486.4843750000	n/a	response	n/a	124540.0000000000	4	4	eeg+txt	key_status_2	471.0000	486.5617187500	2	2	15.561719	aligned_by_order	1
488.7617187500	n/a	response	n/a	n/a	1	4	eeg+txt	key_status_3	473.2000	488.7617187500	0	3	15.561719	txt_key0_present_in_eeg_rare	1
570.7500000000	n/a	stimulus	n/a	146112.0000000000	128	5	eeg+txt	MW_question	555.2000	570.7500000000	n/a	n/a	15.550000	stimulus_value_128_is_MW_prompt_in_EEG	1
573.4765625000	n/a	response	n/a	146810.0000000000	2	5	eeg+txt	key_status_1	558.0000	573.5500000000	1	1	15.550000	aligned_by_order	1
577.5156250000	n/a	response	n/a	147844.0000000000	4	5	eeg+txt	key_status_2	562.0000	577.5500000000	2	2	15.550000	aligned_by_order	1
589.9500000000	n/a	response	n/a	n/a	1	5	eeg+txt	key_status_3	574.4000	589.9500000000	0	3	15.550000	txt_key0_present_in_eeg_rare	1
745.9492187500	n/a	stimulus	n/a	190963.0000000000	128	6	eeg+txt	MW_question	730.4000	745.9492187500	n/a	n/a	15.549219	stimulus_value_128_is_MW_prompt_in_EEG	1
749.5976562500	n/a	response	n/a	191897.0000000000	4	6	eeg+txt	key_status_1	734.1000	749.6492187500	2	1	15.549219	aligned_by_order	1
752.3789062500	n/a	response	n/a	192609.0000000000	4	6	eeg+txt	key_status_2	736.8000	752.3492187500	2	2	15.549219	aligned_by_order	1
770.7492187500	n/a	response	n/a	n/a	1	6	eeg+txt	key_status_3	755.2000	770.7492187500	0	3	15.549219	txt_key0_present_in_eeg_rare	1
874.7617187500	n/a	stimulus	n/a	223939.0000000000	128	7	eeg+txt	MW_question	859.2000	874.7617187500	n/a	n/a	15.561719	stimulus_value_128_is_MW_prompt_in_EEG	1
877.3789062500	n/a	response	n/a	224609.0000000000	4	7	eeg+txt	key_status_1	861.8000	877.3617187500	2	1	15.561719	aligned_by_order	1
879.5234375000	n/a	response	n/a	225158.0000000000	2	7	eeg+txt	key_status_2	864.0000	879.5617187500	1	2	15.561719	aligned_by_order	1
881.8617187500	n/a	response	n/a	n/a	1	7	eeg+txt	key_status_3	866.3000	881.8617187500	0	3	15.561719	txt_key0_present_in_eeg_rare	1
927.8125000000	n/a	stimulus	n/a	237520.0000000000	128	8	eeg+txt	MW_question	912.3000	927.8125000000	n/a	n/a	15.512500	stimulus_value_128_is_MW_prompt_in_EEG	1
930.4609375000	n/a	response	n/a	238198.0000000000	4	8	eeg+txt	key_status_1	914.9000	930.4125000000	2	1	15.512500	aligned_by_order	1
933.0585937500	n/a	response	n/a	238863.0000000000	4	8	eeg+txt	key_status_2	917.5000	933.0125000000	2	2	15.512500	aligned_by_order	1
935.5125000000	n/a	response	n/a	n/a	1	8	eeg+txt	key_status_3	920.0000	935.5125000000	0	3	15.512500	txt_key0_present_in_eeg_rare	1
