onset	duration	trial_type	response_time	sample	value	trial_index	source	txt_label	txt_onset_log_s	txt_onset_eeg_clock_s	key_code_txt	status_txt	trial_clock_offset_s	merge_note	complete_trial
136.1210937500	n/a	stimulus	n/a	34847.0000000000	128	1	eeg+txt	MW_question	129.1000	136.1210937500	n/a	n/a	7.021094	stimulus_value_128_is_MW_prompt_in_EEG	1
138.8671875000	n/a	response	n/a	35550.0000000000	2	1	eeg+txt	key_status_1	131.8000	138.8210937500	1	1	7.021094	aligned_by_order	1
141.0351562500	n/a	response	n/a	36105.0000000000	2	1	eeg+txt	key_status_2	134.0000	141.0210937500	1	2	7.021094	aligned_by_order	1
143.2812500000	n/a	response	n/a	36680.0000000000	2	1	eeg+txt	key_status_3	136.2000	143.2210937500	1	3	7.021094	aligned_by_order	1
184.2656250000	n/a	stimulus	n/a	47172.0000000000	128	2	eeg+txt	MW_question	177.2000	184.2656250000	n/a	n/a	7.065625	stimulus_value_128_is_MW_prompt_in_EEG	1
188.8554687500	n/a	response	n/a	48347.0000000000	2	2	eeg+txt	key_status_1	181.8000	188.8656250000	1	1	7.065625	aligned_by_order	1
191.3632812500	n/a	response	n/a	48989.0000000000	2	2	eeg+txt	key_status_2	184.3000	191.3656250000	1	2	7.065625	aligned_by_order	1
193.6796875000	n/a	response	n/a	49582.0000000000	2	2	eeg+txt	key_status_3	186.6000	193.6656250000	1	3	7.065625	aligned_by_order	1
215.6835937500	n/a	stimulus	n/a	55215.0000000000	128	3	eeg+txt	MW_question	208.6000	215.6835937500	n/a	n/a	7.083594	stimulus_value_128_is_MW_prompt_in_EEG	1
218.3125000000	n/a	response	n/a	55888.0000000000	2	3	eeg+txt	key_status_1	211.2000	218.2835937500	1	1	7.083594	aligned_by_order	1
220.4531250000	n/a	response	n/a	56436.0000000000	2	3	eeg+txt	key_status_2	213.3000	220.3835937500	1	2	7.083594	aligned_by_order	1
222.9882812500	n/a	response	n/a	57085.0000000000	2	3	eeg+txt	key_status_3	215.9000	222.9835937500	1	3	7.083594	aligned_by_order	1
285.9882812500	n/a	stimulus	n/a	73213.0000000000	128	4	eeg+txt	MW_question	278.9000	285.9882812500	n/a	n/a	7.088281	stimulus_value_128_is_MW_prompt_in_EEG	1
288.6210937500	n/a	response	n/a	73887.0000000000	2	4	eeg+txt	key_status_1	281.6000	288.6882812500	1	1	7.088281	aligned_by_order	1
293.1640625000	n/a	response	n/a	75050.0000000000	1	4	eeg+txt	key_status_2	283.8000	290.8882812500	0	2	7.088281	txt_key0_present_in_eeg_rare	1
293.1882812500	n/a	response	n/a	n/a	2	4	eeg+txt	key_status_3	286.1000	293.1882812500	1	3	7.088281	aligned_by_order	1
365.1679687500	n/a	stimulus	n/a	93483.0000000000	128	5	eeg+txt	MW_question	358.1000	365.1679687500	n/a	n/a	7.067969	stimulus_value_128_is_MW_prompt_in_EEG	1
367.8046875000	n/a	response	n/a	94158.0000000000	2	5	eeg+txt	key_status_1	360.7000	367.7679687500	1	1	7.067969	aligned_by_order	1
370.3203125000	n/a	response	n/a	94802.0000000000	4	5	eeg+txt	key_status_2	363.2000	370.2679687500	2	2	7.067969	aligned_by_order	1
372.6796875000	n/a	response	n/a	95406.0000000000	2	5	eeg+txt	key_status_3	365.6000	372.6679687500	1	3	7.067969	aligned_by_order	1
460.6835937500	n/a	stimulus	n/a	117935.0000000000	128	6	eeg+txt	MW_question	453.6000	460.6835937500	n/a	n/a	7.083594	stimulus_value_128_is_MW_prompt_in_EEG	1
463.7421875000	n/a	response	n/a	118718.0000000000	2	6	eeg+txt	key_status_1	456.7000	463.7835937500	1	1	7.083594	aligned_by_order	1
466.3515625000	n/a	response	n/a	119386.0000000000	4	6	eeg+txt	key_status_2	459.2000	466.2835937500	2	2	7.083594	aligned_by_order	1
