onset	duration	trial_type	response_time	sample	value	trial_index	source	txt_label	txt_onset_log_s	txt_onset_eeg_clock_s	key_code_txt	status_txt	trial_clock_offset_s	merge_note	complete_trial
1969.0031250000	n/a	response	n/a	n/a	1	18	eeg+txt	key_status_3	1957.6000	1969.0031250000	0	3	11.403125	txt_key0_present_in_eeg_rare	1
2028.0390625000	n/a	stimulus	n/a	519178.0000000000	128	19	eeg+txt	MW_question	2016.7000	2028.0390625000	n/a	n/a	11.339062	stimulus_value_128_is_MW_prompt_in_EEG	1
2030.6679687500	n/a	response	n/a	519851.0000000000	4	19	eeg+txt	key_status_1	2019.3000	2030.6390625000	2	1	11.339062	aligned_by_order	1
2032.8203125000	n/a	response	n/a	520402.0000000000	2	19	eeg+txt	key_status_2	2021.4000	2032.7390625000	1	2	11.339062	aligned_by_order	1
2035.7390625000	n/a	response	n/a	n/a	1	19	eeg+txt	key_status_3	2024.4000	2035.7390625000	0	3	11.339062	txt_key0_present_in_eeg_rare	1
2078.8710937500	n/a	stimulus	n/a	532191.0000000000	128	20	eeg+txt	MW_question	2067.5000	2078.8710937500	n/a	n/a	11.371094	stimulus_value_128_is_MW_prompt_in_EEG	1
2081.5390625000	n/a	response	n/a	532874.0000000000	4	20	eeg+txt	key_status_1	2070.1000	2081.4710937500	2	1	11.371094	aligned_by_order	1
2083.6445312500	n/a	response	n/a	533413.0000000000	2	20	eeg+txt	key_status_2	2072.3000	2083.6710937500	1	2	11.371094	aligned_by_order	1
2086.6914062500	n/a	response	n/a	534193.0000000000	2	20	eeg+txt	key_status_3	2075.3000	2086.6710937500	1	3	11.371094	aligned_by_order	1
2113.6914062500	n/a	stimulus	n/a	541105.0000000000	128	21	eeg+txt	MW_question	2102.3000	2113.6914062500	n/a	n/a	11.391406	stimulus_value_128_is_MW_prompt_in_EEG	1
2116.2929687500	n/a	response	n/a	541771.0000000000	4	21	eeg+txt	key_status_1	2104.9000	2116.2914062500	2	1	11.391406	aligned_by_order	1
2118.3593750000	n/a	response	n/a	542300.0000000000	2	21	eeg+txt	key_status_2	2107.0000	2118.3914062500	1	2	11.391406	aligned_by_order	1
2120.5820312500	n/a	response	n/a	542869.0000000000	2	21	eeg+txt	key_status_3	2109.1000	2120.4914062500	1	3	11.391406	aligned_by_order	1
2200.5859375000	n/a	stimulus	n/a	563350.0000000000	128	22	eeg+txt	MW_question	2189.2000	2200.5859375000	n/a	n/a	11.385938	stimulus_value_128_is_MW_prompt_in_EEG	1
2203.2968750000	n/a	response	n/a	564044.0000000000	4	22	eeg+txt	key_status_1	2191.9000	2203.2859375000	2	1	11.385938	aligned_by_order	1
2205.4023437500	n/a	response	n/a	564583.0000000000	4	22	eeg+txt	key_status_2	2194.0000	2205.3859375000	2	2	11.385938	aligned_by_order	1
2207.6601562500	n/a	response	n/a	565161.0000000000	2	22	eeg+txt	key_status_3	2196.2000	2207.5859375000	1	3	11.385938	aligned_by_order	1
2299.6679687500	n/a	stimulus	n/a	588715.0000000000	128	23	eeg+txt	MW_question	2288.3000	2299.6679687500	n/a	n/a	11.367969	stimulus_value_128_is_MW_prompt_in_EEG	1
2302.2812500000	n/a	response	n/a	589384.0000000000	4	23	eeg+txt	key_status_1	2290.9000	2302.2679687500	2	1	11.367969	aligned_by_order	1
2304.9531250000	n/a	response	n/a	590068.0000000000	2	23	eeg+txt	key_status_2	2293.5000	2304.8679687500	1	2	11.367969	aligned_by_order	1
2307.2070312500	n/a	response	n/a	590645.0000000000	4	23	eeg+txt	key_status_3	2295.8000	2307.1679687500	2	3	11.367969	aligned_by_order	1
2379.2031250000	n/a	stimulus	n/a	609076.0000000000	128	24	eeg+txt	MW_question	2367.8000	2379.2031250000	n/a	n/a	11.403125	stimulus_value_128_is_MW_prompt_in_EEG	1
2381.8046875000	n/a	response	n/a	609742.0000000000	4	24	eeg+txt	key_status_1	2370.4000	2381.8031250000	2	1	11.403125	aligned_by_order	1
2384.2656250000	n/a	response	n/a	610372.0000000000	4	24	eeg+txt	key_status_2	2372.9000	2384.3031250000	2	2	11.403125	aligned_by_order	1
2386.4414062500	n/a	response	n/a	610929.0000000000	2	24	eeg+txt	key_status_3	2375.0000	2386.4031250000	1	3	11.403125	aligned_by_order	1
2542.4531250000	n/a	stimulus	n/a	650868.0000000000	128	25	eeg+txt	MW_question	2531.0000	2542.4531250000	n/a	n/a	11.453125	stimulus_value_128_is_MW_prompt_in_EEG	1
2545.9726562500	n/a	response	n/a	651769.0000000000	4	25	eeg+txt	key_status_1	2534.5000	2545.9531250000	2	1	11.453125	aligned_by_order	1
2548.6445312500	n/a	response	n/a	652453.0000000000	4	25	eeg+txt	key_status_2	2537.2000	2548.6531250000	2	2	11.453125	aligned_by_order	1
2550.8398437500	n/a	response	n/a	653015.0000000000	2	25	eeg+txt	key_status_3	2539.4000	2550.8531250000	1	3	11.453125	aligned_by_order	1
2653.8476562500	n/a	stimulus	n/a	679385.0000000000	128	26	eeg+txt	MW_question	2642.4000	2653.8476562500	n/a	n/a	11.447656	stimulus_value_128_is_MW_prompt_in_EEG	1
2656.4179687500	n/a	response	n/a	680043.0000000000	2	26	eeg+txt	key_status_1	2645.0000	2656.4476562500	1	1	11.447656	aligned_by_order	1
2658.5585937500	n/a	response	n/a	680591.0000000000	4	26	eeg+txt	key_status_2	2647.1000	2658.5476562500	2	2	11.447656	aligned_by_order	1
2661.0820312500	n/a	response	n/a	681237.0000000000	2	26	eeg+txt	key_status_3	2649.6000	2661.0476562500	1	3	11.447656	aligned_by_order	1
2711.0820312500	n/a	stimulus	n/a	694037.0000000000	128	n/a	eeg_orphan	unpaired_stimulus	n/a	n/a	n/a	n/a	n/a	no_matching_MW_line_in_txt_for_this_128_trigger	0
