onset	duration	trial_type	response_time	sample	value	trial_index	source	txt_label	txt_onset_log_s	txt_onset_eeg_clock_s	key_code_txt	status_txt	trial_clock_offset_s	merge_note	complete_trial
650.4062500000	n/a	response	n/a	166504.0000000000	4	6	eeg+txt	key_status_2	635.5000	650.3914062500	2	2	14.891406	aligned_by_order	1
652.9023437500	n/a	response	n/a	167143.0000000000	2	6	eeg+txt	key_status_3	637.9000	652.7914062500	1	3	14.891406	aligned_by_order	1
786.9101562500	n/a	stimulus	n/a	201449.0000000000	128	7	eeg+txt	MW_question	772.0000	786.9101562500	n/a	n/a	14.910156	stimulus_value_128_is_MW_prompt_in_EEG	1
790.4296875000	n/a	response	n/a	202350.0000000000	4	7	eeg+txt	key_status_1	775.5000	790.4101562500	2	1	14.910156	aligned_by_order	1
792.8281250000	n/a	response	n/a	202964.0000000000	4	7	eeg+txt	key_status_2	777.9000	792.8101562500	2	2	14.910156	aligned_by_order	1
795.8710937500	n/a	response	n/a	203743.0000000000	2	7	eeg+txt	key_status_3	780.9000	795.8101562500	1	3	14.910156	aligned_by_order	1
912.8789062500	n/a	stimulus	n/a	233697.0000000000	128	8	eeg+txt	MW_question	897.9000	912.8789062500	n/a	n/a	14.978906	stimulus_value_128_is_MW_prompt_in_EEG	1
919.3242187500	n/a	response	n/a	235347.0000000000	2	8	eeg+txt	key_status_1	904.4000	919.3789062500	1	1	14.978906	aligned_by_order	1
922.2851562500	n/a	response	n/a	236105.0000000000	2	8	eeg+txt	key_status_2	907.4000	922.3789062500	1	2	14.978906	aligned_by_order	1
924.6054687500	n/a	response	n/a	236699.0000000000	2	8	eeg+txt	key_status_3	909.7000	924.6789062500	1	3	14.978906	aligned_by_order	1
1037.6132812500	n/a	stimulus	n/a	265629.0000000000	128	9	eeg+txt	MW_question	1022.7000	1037.6132812500	n/a	n/a	14.913281	stimulus_value_128_is_MW_prompt_in_EEG	1
1040.5742187500	n/a	response	n/a	266387.0000000000	4	9	eeg+txt	key_status_1	1025.6000	1040.5132812500	2	1	14.913281	aligned_by_order	1
1042.8476562500	n/a	response	n/a	266969.0000000000	2	9	eeg+txt	key_status_2	1027.9000	1042.8132812500	1	2	14.913281	aligned_by_order	1
1045.4726562500	n/a	response	n/a	267641.0000000000	2	9	eeg+txt	key_status_3	1030.5000	1045.4132812500	1	3	14.913281	aligned_by_order	1
1196.4765625000	n/a	stimulus	n/a	306298.0000000000	128	10	eeg+txt	MW_question	1181.5000	1196.4765625000	n/a	n/a	14.976562	stimulus_value_128_is_MW_prompt_in_EEG	1
1199.7773437500	n/a	response	n/a	307143.0000000000	2	10	eeg+txt	key_status_1	1184.8000	1199.7765625000	1	1	14.976562	aligned_by_order	1
1202.8242187500	n/a	response	n/a	307923.0000000000	4	10	eeg+txt	key_status_2	1187.8000	1202.7765625000	2	2	14.976562	aligned_by_order	1
1205.1757812500	n/a	response	n/a	308525.0000000000	2	10	eeg+txt	key_status_3	1190.2000	1205.1765625000	1	3	14.976562	aligned_by_order	1
1250.1718750000	n/a	stimulus	n/a	320044.0000000000	128	11	eeg+txt	MW_question	1235.2000	1250.1718750000	n/a	n/a	14.971875	stimulus_value_128_is_MW_prompt_in_EEG	1
1256.5351562500	n/a	response	n/a	321673.0000000000	1	11	eeg+txt	key_status_1	1238.1000	1253.0718750000	0	1	14.971875	txt_key0_present_in_eeg_rare	1
1259.0718750000	n/a	response	n/a	n/a	4	11	eeg+txt	key_status_2	1241.5000	1256.4718750000	2	2	14.971875	aligned_by_order	1
1259.1406250000	n/a	response	n/a	322340.0000000000	2	11	eeg+txt	key_status_3	1244.1000	1259.0718750000	1	3	14.971875	aligned_by_order	1
1346.1484375000	n/a	stimulus	n/a	344614.0000000000	128	12	eeg+txt	MW_question	1331.2000	1346.1484375000	n/a	n/a	14.948437	stimulus_value_128_is_MW_prompt_in_EEG	1
1349.2773437500	n/a	response	n/a	345415.0000000000	2	12	eeg+txt	key_status_1	1334.3000	1349.2484375000	1	1	14.948437	aligned_by_order	1
1352.3007812500	n/a	response	n/a	346189.0000000000	2	12	eeg+txt	key_status_2	1337.3000	1352.2484375000	1	2	14.948437	aligned_by_order	1
1354.8750000000	n/a	response	n/a	346848.0000000000	2	12	eeg+txt	key_status_3	1339.9000	1354.8484375000	1	3	14.948437	aligned_by_order	1
1498.9062500000	n/a	stimulus	n/a	383720.0000000000	128	13	eeg+txt	MW_question	1483.9000	1498.9062500000	n/a	n/a	15.006250	stimulus_value_128_is_MW_prompt_in_EEG	1
1503.6445312500	n/a	response	n/a	384933.0000000000	2	13	eeg+txt	key_status_1	1488.7000	1503.7062500000	1	1	15.006250	aligned_by_order	1
1506.7031250000	n/a	response	n/a	385716.0000000000	4	13	eeg+txt	key_status_2	1491.7000	1506.7062500000	2	2	15.006250	aligned_by_order	1
1509.1601562500	n/a	response	n/a	386345.0000000000	2	13	eeg+txt	key_status_3	1494.2000	1509.2062500000	1	3	15.006250	aligned_by_order	1
1560.1640625000	n/a	stimulus	n/a	399402.0000000000	128	14	eeg+txt	MW_question	1545.2000	1560.1640625000	n/a	n/a	14.964062	stimulus_value_128_is_MW_prompt_in_EEG	1
1564.6210937500	n/a	response	n/a	400543.0000000000	4	14	eeg+txt	key_status_1	1549.6000	1564.5640625000	2	1	14.964062	aligned_by_order	1
1567.3437500000	n/a	response	n/a	401240.0000000000	2	14	eeg+txt	key_status_2	1552.4000	1567.3640625000	1	2	14.964062	aligned_by_order	1
1569.8945312500	n/a	response	n/a	401893.0000000000	2	14	eeg+txt	key_status_3	1554.9000	1569.8640625000	1	3	14.964062	aligned_by_order	1
1609.9101562500	n/a	stimulus	n/a	412137.0000000000	128	15	eeg+txt	MW_question	1594.9000	1609.9101562500	n/a	n/a	15.010156	stimulus_value_128_is_MW_prompt_in_EEG	1
1612.9218750000	n/a	response	n/a	412908.0000000000	4	15	eeg+txt	key_status_1	1597.9000	1612.9101562500	2	1	15.010156	aligned_by_order	1
1615.4062500000	n/a	response	n/a	413544.0000000000	2	15	eeg+txt	key_status_2	1600.4000	1615.4101562500	1	2	15.010156	aligned_by_order	1
1617.7187500000	n/a	response	n/a	414136.0000000000	2	15	eeg+txt	key_status_3	1602.7000	1617.7101562500	1	3	15.010156	aligned_by_order	1
1703.7187500000	n/a	stimulus	n/a	436152.0000000000	128	16	eeg+txt	MW_question	1688.7000	1703.7187500000	n/a	n/a	15.018750	stimulus_value_128_is_MW_prompt_in_EEG	1
1706.5390625000	n/a	response	n/a	436874.0000000000	2	16	eeg+txt	key_status_1	1691.6000	1706.6187500000	1	1	15.018750	aligned_by_order	1
1708.9218750000	n/a	response	n/a	437484.0000000000	2	16	eeg+txt	key_status_2	1693.9000	1708.9187500000	1	2	15.018750	aligned_by_order	1
1711.5976562500	n/a	response	n/a	438169.0000000000	2	16	eeg+txt	key_status_3	1696.6000	1711.6187500000	1	3	15.018750	aligned_by_order	1
1737.5898437500	n/a	stimulus	n/a	444823.0000000000	128	17	eeg+txt	MW_question	1722.6000	1737.5898437500	n/a	n/a	14.989844	stimulus_value_128_is_MW_prompt_in_EEG	1
1740.4062500000	n/a	response	n/a	445544.0000000000	2	17	eeg+txt	key_status_1	1725.4000	1740.3898437500	1	1	14.989844	aligned_by_order	1
1742.7695312500	n/a	response	n/a	446149.0000000000	2	17	eeg+txt	key_status_2	1727.8000	1742.7898437500	1	2	14.989844	aligned_by_order	1
1745.0625000000	n/a	response	n/a	446736.0000000000	2	17	eeg+txt	key_status_3	1730.0000	1744.9898437500	1	3	14.989844	aligned_by_order	1
1883.0742187500	n/a	stimulus	n/a	482067.0000000000	128	18	eeg+txt	MW_question	1868.1000	1883.0742187500	n/a	n/a	14.974219	stimulus_value_128_is_MW_prompt_in_EEG	1
1885.8789062500	n/a	response	n/a	482785.0000000000	2	18	eeg+txt	key_status_1	1870.8000	1885.7742187500	1	1	14.974219	aligned_by_order	1
1888.2929687500	n/a	response	n/a	483403.0000000000	4	18	eeg+txt	key_status_2	1873.3000	1888.2742187500	2	2	14.974219	aligned_by_order	1
1891.8242187500	n/a	response	n/a	484307.0000000000	4	18	eeg+txt	key_status_3	1876.8000	1891.7742187500	2	3	14.974219	aligned_by_order	1
1984.8281250000	n/a	stimulus	n/a	508116.0000000000	128	19	eeg+txt	MW_question	1969.8000	1984.8281250000	n/a	n/a	15.028125	stimulus_value_128_is_MW_prompt_in_EEG	1
1989.5000000000	n/a	response	n/a	509312.0000000000	2	19	eeg+txt	key_status_1	1974.5000	1989.5281250000	1	1	15.028125	aligned_by_order	1
1992.4257812500	n/a	response	n/a	510061.0000000000	2	19	eeg+txt	key_status_2	1977.4000	1992.4281250000	1	2	15.028125	aligned_by_order	1
1995.6250000000	n/a	response	n/a	510880.0000000000	4	19	eeg+txt	key_status_3	1980.6000	1995.6281250000	2	3	15.028125	aligned_by_order	1
2078.6210937500	n/a	stimulus	n/a	532127.0000000000	128	20	eeg+txt	MW_question	2063.6000	2078.6210937500	n/a	n/a	15.021094	stimulus_value_128_is_MW_prompt_in_EEG	1
2082.5546875000	n/a	response	n/a	533134.0000000000	2	20	eeg+txt	key_status_1	2067.5000	2082.5210937500	1	1	15.021094	aligned_by_order	1
2084.9062500000	n/a	response	n/a	533736.0000000000	4	20	eeg+txt	key_status_2	2069.9000	2084.9210937500	2	2	15.021094	aligned_by_order	1
2087.5195312500	n/a	response	n/a	534405.0000000000	4	20	eeg+txt	key_status_3	2072.5000	2087.5210937500	2	3	15.021094	aligned_by_order	1
2122.5156250000	n/a	stimulus	n/a	543364.0000000000	128	21	eeg+txt	MW_question	2107.5000	2122.5156250000	n/a	n/a	15.015625	stimulus_value_128_is_MW_prompt_in_EEG	1
2130.6484375000	n/a	response	n/a	545446.0000000000	1	21	eeg+txt	key_status_1	2112.7000	2127.7156250000	0	1	15.015625	txt_key0_present_in_eeg_rare	1
2133.5156250000	n/a	response	n/a	n/a	2	21	eeg+txt	key_status_2	2115.6000	2130.6156250000	1	2	15.015625	aligned_by_order	1
2133.5273437500	n/a	response	n/a	546183.0000000000	4	21	eeg+txt	key_status_3	2118.5000	2133.5156250000	2	3	15.015625	aligned_by_order	1
2269.5273437500	n/a	stimulus	n/a	580999.0000000000	128	22	eeg+txt	MW_question	2254.5000	2269.5273437500	n/a	n/a	15.027344	stimulus_value_128_is_MW_prompt_in_EEG	1
2273.0781250000	n/a	response	n/a	581908.0000000000	2	22	eeg+txt	key_status_1	2258.0000	2273.0273437500	1	1	15.027344	aligned_by_order	1
2277.2734375000	n/a	response	n/a	582982.0000000000	2	22	eeg+txt	key_status_2	2262.2000	2277.2273437500	1	2	15.027344	aligned_by_order	1
2281.8867187500	n/a	response	n/a	584163.0000000000	4	22	eeg+txt	key_status_3	2266.9000	2281.9273437500	2	3	15.027344	aligned_by_order	1
2359.8945312500	n/a	stimulus	n/a	604133.0000000000	128	23	eeg+txt	MW_question	2344.9000	2359.8945312500	n/a	n/a	14.994531	stimulus_value_128_is_MW_prompt_in_EEG	1
2362.5273437500	n/a	response	n/a	604807.0000000000	2	23	eeg+txt	key_status_1	2347.5000	2362.4945312500	1	1	14.994531	aligned_by_order	1
2364.7109375000	n/a	response	n/a	605366.0000000000	2	23	eeg+txt	key_status_2	2349.7000	2364.6945312500	1	2	14.994531	aligned_by_order	1
2366.9687500000	n/a	response	n/a	605944.0000000000	4	23	eeg+txt	key_status_3	2351.9000	2366.8945312500	2	3	14.994531	aligned_by_order	1
2446.9765625000	n/a	stimulus	n/a	626426.0000000000	128	24	eeg+txt	MW_question	2431.9000	2446.9765625000	n/a	n/a	15.076562	stimulus_value_128_is_MW_prompt_in_EEG	1
2449.6757812500	n/a	response	n/a	627117.0000000000	4	24	eeg+txt	key_status_1	2434.6000	2449.6765625000	2	1	15.076562	aligned_by_order	1
2452.0312500000	n/a	response	n/a	627720.0000000000	2	24	eeg+txt	key_status_2	2437.0000	2452.0765625000	1	2	15.076562	aligned_by_order	1
2454.3046875000	n/a	response	n/a	628302.0000000000	4	24	eeg+txt	key_status_3	2439.3000	2454.3765625000	2	3	15.076562	aligned_by_order	1
2485.2968750000	n/a	stimulus	n/a	636236.0000000000	128	25	eeg+txt	MW_question	2470.3000	2485.2968750000	n/a	n/a	14.996875	stimulus_value_128_is_MW_prompt_in_EEG	1
2489.0507812500	n/a	response	n/a	637197.0000000000	4	25	eeg+txt	key_status_1	2474.0000	2488.9968750000	2	1	14.996875	aligned_by_order	1
2491.8046875000	n/a	response	n/a	637902.0000000000	2	25	eeg+txt	key_status_2	2476.8000	2491.7968750000	1	2	14.996875	aligned_by_order	1
2494.5195312500	n/a	response	n/a	638597.0000000000	4	25	eeg+txt	key_status_3	2479.5000	2494.4968750000	2	3	14.996875	aligned_by_order	1
2560.5234375000	n/a	stimulus	n/a	655494.0000000000	128	26	eeg+txt	MW_question	2545.5000	2560.5234375000	n/a	n/a	15.023438	stimulus_value_128_is_MW_prompt_in_EEG	1
2564.0742187500	n/a	response	n/a	656403.0000000000	2	26	eeg+txt	key_status_1	2549.0000	2564.0234375000	1	1	15.023438	aligned_by_order	1
2567.5937500000	n/a	response	n/a	657304.0000000000	4	26	eeg+txt	key_status_2	2552.5000	2567.5234375000	2	2	15.023438	aligned_by_order	1
2570.1484375000	n/a	response	n/a	657958.0000000000	4	26	eeg+txt	key_status_3	2555.1000	2570.1234375000	2	3	15.023438	aligned_by_order	1
2696.1562500000	n/a	stimulus	n/a	690216.0000000000	128	27	eeg+txt	MW_question	2681.1000	2696.1562500000	n/a	n/a	15.056250	stimulus_value_128_is_MW_prompt_in_EEG	1
2699.1914062500	n/a	response	n/a	690993.0000000000	2	27	eeg+txt	key_status_1	2684.1000	2699.1562500000	1	1	15.056250	aligned_by_order	1
2701.4492187500	n/a	response	n/a	691571.0000000000	4	27	eeg+txt	key_status_2	2686.4000	2701.4562500000	2	2	15.056250	aligned_by_order	1
2703.6289062500	n/a	response	n/a	692129.0000000000	4	27	eeg+txt	key_status_3	2688.6000	2703.6562500000	2	3	15.056250	aligned_by_order	1
