onset	duration	trial_type	response_time	sample	value	trial_index	source	txt_label	txt_onset_log_s	txt_onset_eeg_clock_s	key_code_txt	status_txt	trial_clock_offset_s	merge_note	complete_trial
337.3898437500	n/a	response	n/a	n/a	1	5	eeg+txt	key_status_3	328.7000	337.3898437500	0	3	8.689844	txt_key0_present_in_eeg_rare	1
418.4453125000	n/a	stimulus	n/a	107122.0000000000	128	6	eeg+txt	MW_question	409.8000	418.4453125000	n/a	n/a	8.645312	stimulus_value_128_is_MW_prompt_in_EEG	1
421.1367187500	n/a	response	n/a	107811.0000000000	4	6	eeg+txt	key_status_1	412.4000	421.0453125000	2	1	8.645312	aligned_by_order	1
424.6718750000	n/a	response	n/a	108716.0000000000	4	6	eeg+txt	key_status_2	416.0000	424.6453125000	2	2	8.645312	aligned_by_order	1
426.7453125000	n/a	response	n/a	n/a	1	6	eeg+txt	key_status_3	418.1000	426.7453125000	0	3	8.645312	txt_key0_present_in_eeg_rare	1
440.8242187500	n/a	stimulus	n/a	112851.0000000000	128	7	eeg+txt	MW_question	432.1000	440.8242187500	n/a	n/a	8.724219	stimulus_value_128_is_MW_prompt_in_EEG	1
443.8125000000	n/a	response	n/a	113616.0000000000	4	7	eeg+txt	key_status_1	435.1000	443.8242187500	2	1	8.724219	aligned_by_order	1
446.4242187500	n/a	response	n/a	n/a	1	7	eeg+txt	key_status_2	437.7000	446.4242187500	0	2	8.724219	txt_key0_present_in_eeg_rare	1
448.6242187500	n/a	response	n/a	n/a	1	7	eeg+txt	key_status_3	439.9000	448.6242187500	0	3	8.724219	txt_key0_present_in_eeg_rare	1
603.6445312500	n/a	stimulus	n/a	154533.0000000000	128	8	eeg+txt	MW_question	594.9000	603.6445312500	n/a	n/a	8.744531	stimulus_value_128_is_MW_prompt_in_EEG	1
612.7460937500	n/a	response	n/a	156863.0000000000	4	8	eeg+txt	key_status_1	604.0000	612.7445312500	2	1	8.744531	aligned_by_order	1
615.1093750000	n/a	response	n/a	157468.0000000000	2	8	eeg+txt	key_status_2	606.4000	615.1445312500	1	2	8.744531	aligned_by_order	1
617.6445312500	n/a	response	n/a	n/a	1	8	eeg+txt	key_status_3	608.9000	617.6445312500	0	3	8.744531	txt_key0_present_in_eeg_rare	1
680.5937500000	n/a	stimulus	n/a	174232.0000000000	128	9	eeg+txt	MW_question	671.9000	680.5937500000	n/a	n/a	8.693750	stimulus_value_128_is_MW_prompt_in_EEG	1
683.2187500000	n/a	response	n/a	174904.0000000000	4	9	eeg+txt	key_status_1	674.5000	683.1937500000	2	1	8.693750	aligned_by_order	1
686.7539062500	n/a	response	n/a	175809.0000000000	2	9	eeg+txt	key_status_2	678.0000	686.6937500000	1	2	8.693750	aligned_by_order	1
690.3937500000	n/a	response	n/a	n/a	1	9	eeg+txt	key_status_3	681.7000	690.3937500000	0	3	8.693750	txt_key0_present_in_eeg_rare	1
723.4375000000	n/a	stimulus	n/a	185200.0000000000	128	10	eeg+txt	MW_question	714.7000	723.4375000000	n/a	n/a	8.737500	stimulus_value_128_is_MW_prompt_in_EEG	1
727.3906250000	n/a	response	n/a	186212.0000000000	4	10	eeg+txt	key_status_1	718.6000	727.3375000000	2	1	8.737500	aligned_by_order	1
730.3984375000	n/a	response	n/a	186982.0000000000	2	10	eeg+txt	key_status_2	721.6000	730.3375000000	1	2	8.737500	aligned_by_order	1
732.5375000000	n/a	response	n/a	n/a	1	10	eeg+txt	key_status_3	723.8000	732.5375000000	0	3	8.737500	txt_key0_present_in_eeg_rare	1
847.5703125000	n/a	stimulus	n/a	216978.0000000000	128	11	eeg+txt	MW_question	838.8000	847.5703125000	n/a	n/a	8.770313	stimulus_value_128_is_MW_prompt_in_EEG	1
850.1914062500	n/a	response	n/a	217649.0000000000	4	11	eeg+txt	key_status_1	841.5000	850.2703125000	2	1	8.770313	aligned_by_order	1
853.2703125000	n/a	response	n/a	n/a	1	11	eeg+txt	key_status_2	844.5000	853.2703125000	0	2	8.770313	txt_key0_present_in_eeg_rare	1
855.5703125000	n/a	response	n/a	n/a	1	11	eeg+txt	key_status_3	846.8000	855.5703125000	0	3	8.770313	txt_key0_present_in_eeg_rare	1
900.5234375000	n/a	stimulus	n/a	230534.0000000000	128	12	eeg+txt	MW_question	891.8000	900.5234375000	n/a	n/a	8.723438	stimulus_value_128_is_MW_prompt_in_EEG	1
905.3945312500	n/a	response	n/a	231781.0000000000	4	12	eeg+txt	key_status_1	896.6000	905.3234375000	2	1	8.723438	aligned_by_order	1
908.6992187500	n/a	response	n/a	232627.0000000000	2	12	eeg+txt	key_status_2	900.0000	908.7234375000	1	2	8.723438	aligned_by_order	1
910.8234375000	n/a	response	n/a	n/a	1	12	eeg+txt	key_status_3	902.1000	910.8234375000	0	3	8.723438	txt_key0_present_in_eeg_rare	1
928.8554687500	n/a	stimulus	n/a	237787.0000000000	128	13	eeg+txt	MW_question	920.1000	928.8554687500	n/a	n/a	8.755469	stimulus_value_128_is_MW_prompt_in_EEG	1
932.4179687500	n/a	response	n/a	238699.0000000000	8	13	eeg+txt	key_status_1	923.7000	932.4554687500	3	1	8.755469	aligned_by_order	1
935.6554687500	n/a	response	n/a	n/a	1	13	eeg+txt	key_status_2	926.9000	935.6554687500	0	2	8.755469	txt_key0_present_in_eeg_rare	1
937.8554687500	n/a	response	n/a	n/a	1	13	eeg+txt	key_status_3	929.1000	937.8554687500	0	3	8.755469	txt_key0_present_in_eeg_rare	1
1050.8632812500	n/a	stimulus	n/a	269021.0000000000	128	14	eeg+txt	MW_question	1042.1000	1050.8632812500	n/a	n/a	8.763281	stimulus_value_128_is_MW_prompt_in_EEG	1
1053.4648437500	n/a	response	n/a	269687.0000000000	8	14	eeg+txt	key_status_1	1044.7000	1053.4632812500	3	1	8.763281	aligned_by_order	1
1057.6953125000	n/a	response	n/a	270770.0000000000	2	14	eeg+txt	key_status_2	1048.9000	1057.6632812500	1	2	8.763281	aligned_by_order	1
1060.4632812500	n/a	response	n/a	n/a	1	14	eeg+txt	key_status_3	1051.7000	1060.4632812500	0	3	8.763281	txt_key0_present_in_eeg_rare	1
1159.4726562500	n/a	stimulus	n/a	296825.0000000000	128	15	eeg+txt	MW_question	1150.7000	1159.4726562500	n/a	n/a	8.772656	stimulus_value_128_is_MW_prompt_in_EEG	1
1162.1250000000	n/a	response	n/a	297504.0000000000	8	15	eeg+txt	key_status_1	1153.3000	1162.0726562500	3	1	8.772656	aligned_by_order	1
1164.3359375000	n/a	response	n/a	298070.0000000000	4	15	eeg+txt	key_status_2	1155.5000	1164.2726562500	2	2	8.772656	aligned_by_order	1
1166.6726562500	n/a	response	n/a	n/a	1	15	eeg+txt	key_status_3	1157.9000	1166.6726562500	0	3	8.772656	txt_key0_present_in_eeg_rare	1
1283.6953125000	n/a	stimulus	n/a	328626.0000000000	128	16	eeg+txt	MW_question	1274.9000	1283.6953125000	n/a	n/a	8.795312	stimulus_value_128_is_MW_prompt_in_EEG	1
1287.7304687500	n/a	response	n/a	329659.0000000000	4	16	eeg+txt	key_status_1	1278.9000	1287.6953125000	2	1	8.795312	aligned_by_order	1
1290.5312500000	n/a	response	n/a	330376.0000000000	4	16	eeg+txt	key_status_2	1281.7000	1290.4953125000	2	2	8.795312	aligned_by_order	1
1292.7953125000	n/a	response	n/a	n/a	1	16	eeg+txt	key_status_3	1284.0000	1292.7953125000	0	3	8.795312	txt_key0_present_in_eeg_rare	1
1383.8203125000	n/a	stimulus	n/a	354258.0000000000	128	17	eeg+txt	MW_question	1375.1000	1383.8203125000	n/a	n/a	8.720313	stimulus_value_128_is_MW_prompt_in_EEG	1
1386.4570312500	n/a	response	n/a	354933.0000000000	4	17	eeg+txt	key_status_1	1377.6000	1386.3203125000	2	1	8.720313	aligned_by_order	1
1389.6601562500	n/a	response	n/a	355753.0000000000	4	17	eeg+txt	key_status_2	1380.9000	1389.6203125000	2	2	8.720313	aligned_by_order	1
1391.9203125000	n/a	response	n/a	n/a	1	17	eeg+txt	key_status_3	1383.2000	1391.9203125000	0	3	8.720313	txt_key0_present_in_eeg_rare	1
1465.0507812500	n/a	stimulus	n/a	375053.0000000000	128	18	eeg+txt	MW_question	1456.3000	1465.0507812500	n/a	n/a	8.750781	stimulus_value_128_is_MW_prompt_in_EEG	1
1467.6757812500	n/a	response	n/a	375725.0000000000	2	18	eeg+txt	key_status_1	1458.9000	1467.6507812500	1	1	8.750781	aligned_by_order	1
1469.9335937500	n/a	response	n/a	376303.0000000000	4	18	eeg+txt	key_status_2	1461.1000	1469.8507812500	2	2	8.750781	aligned_by_order	1
1472.0507812500	n/a	response	n/a	n/a	1	18	eeg+txt	key_status_3	1463.3000	1472.0507812500	0	3	8.750781	txt_key0_present_in_eeg_rare	1
1481.1015625000	n/a	stimulus	n/a	379162.0000000000	128	19	eeg+txt	MW_question	1472.3000	1481.1015625000	n/a	n/a	8.801563	stimulus_value_128_is_MW_prompt_in_EEG	1
1484.9140625000	n/a	response	n/a	380138.0000000000	2	19	eeg+txt	key_status_1	1476.1000	1484.9015625000	1	1	8.801563	aligned_by_order	1
1487.1328125000	n/a	response	n/a	380706.0000000000	4	19	eeg+txt	key_status_2	1478.3000	1487.1015625000	2	2	8.801563	aligned_by_order	1
1489.3015625000	n/a	response	n/a	n/a	1	19	eeg+txt	key_status_3	1480.5000	1489.3015625000	0	3	8.801563	txt_key0_present_in_eeg_rare	1
1642.3203125000	n/a	stimulus	n/a	420434.0000000000	128	20	eeg+txt	MW_question	1633.5000	1642.3203125000	n/a	n/a	8.820312	stimulus_value_128_is_MW_prompt_in_EEG	1
1644.9531250000	n/a	response	n/a	421108.0000000000	4	20	eeg+txt	key_status_1	1636.2000	1645.0203125000	2	1	8.820312	aligned_by_order	1
1647.6484375000	n/a	response	n/a	421798.0000000000	2	20	eeg+txt	key_status_2	1638.8000	1647.6203125000	1	2	8.820312	aligned_by_order	1
1649.9203125000	n/a	response	n/a	n/a	1	20	eeg+txt	key_status_3	1641.1000	1649.9203125000	0	3	8.820312	txt_key0_present_in_eeg_rare	1
1757.9375000000	n/a	stimulus	n/a	450032.0000000000	128	21	eeg+txt	MW_question	1749.2000	1757.9375000000	n/a	n/a	8.737500	stimulus_value_128_is_MW_prompt_in_EEG	1
1762.0039062500	n/a	response	n/a	451073.0000000000	4	21	eeg+txt	key_status_1	1753.2000	1761.9375000000	2	1	8.737500	aligned_by_order	1
1764.3710937500	n/a	response	n/a	451679.0000000000	2	21	eeg+txt	key_status_2	1755.5000	1764.2375000000	1	2	8.737500	aligned_by_order	1
1766.9375000000	n/a	response	n/a	n/a	1	21	eeg+txt	key_status_3	1758.2000	1766.9375000000	0	3	8.737500	txt_key0_present_in_eeg_rare	1
1907.0507812500	n/a	stimulus	n/a	488205.0000000000	128	22	eeg+txt	MW_question	1898.3000	1907.0507812500	n/a	n/a	8.750781	stimulus_value_128_is_MW_prompt_in_EEG	1
1910.9882812500	n/a	response	n/a	489213.0000000000	4	22	eeg+txt	key_status_1	1902.2000	1910.9507812500	2	1	8.750781	aligned_by_order	1
1913.1093750000	n/a	response	n/a	489756.0000000000	8	22	eeg+txt	key_status_2	1904.3000	1913.0507812500	3	2	8.750781	aligned_by_order	1
1915.4507812500	n/a	response	n/a	n/a	1	22	eeg+txt	key_status_3	1906.7000	1915.4507812500	0	3	8.750781	txt_key0_present_in_eeg_rare	1
1947.4687500000	n/a	stimulus	n/a	498552.0000000000	128	23	eeg+txt	MW_question	1938.7000	1947.4687500000	n/a	n/a	8.768750	stimulus_value_128_is_MW_prompt_in_EEG	1
1952.4296875000	n/a	response	n/a	499822.0000000000	2	23	eeg+txt	key_status_1	1943.6000	1952.3687500000	1	1	8.768750	aligned_by_order	1
1955.5664062500	n/a	response	n/a	500625.0000000000	4	23	eeg+txt	key_status_2	1946.7000	1955.4687500000	2	2	8.768750	aligned_by_order	1
1957.8687500000	n/a	response	n/a	n/a	1	23	eeg+txt	key_status_3	1949.1000	1957.8687500000	0	3	8.768750	txt_key0_present_in_eeg_rare	1
2103.9531250000	n/a	stimulus	n/a	538612.0000000000	128	24	eeg+txt	MW_question	2095.1000	2103.9531250000	n/a	n/a	8.853125	stimulus_value_128_is_MW_prompt_in_EEG	1
2106.7539062500	n/a	response	n/a	539329.0000000000	2	24	eeg+txt	key_status_1	2097.9000	2106.7531250000	1	1	8.853125	aligned_by_order	1
2109.5117187500	n/a	response	n/a	540035.0000000000	4	24	eeg+txt	key_status_2	2100.7000	2109.5531250000	2	2	8.853125	aligned_by_order	1
2111.8531250000	n/a	response	n/a	n/a	1	24	eeg+txt	key_status_3	2103.0000	2111.8531250000	0	3	8.853125	txt_key0_present_in_eeg_rare	1
2258.8945312500	n/a	stimulus	n/a	578277.0000000000	128	25	eeg+txt	MW_question	2250.1000	2258.8945312500	n/a	n/a	8.794531	stimulus_value_128_is_MW_prompt_in_EEG	1
2261.6093750000	n/a	response	n/a	578972.0000000000	4	25	eeg+txt	key_status_1	2252.8000	2261.5945312500	2	1	8.794531	aligned_by_order	1
2266.6640625000	n/a	response	n/a	580266.0000000000	2	25	eeg+txt	key_status_2	2257.8000	2266.5945312500	1	2	8.794531	aligned_by_order	1
2269.1945312500	n/a	response	n/a	n/a	1	25	eeg+txt	key_status_3	2260.4000	2269.1945312500	0	3	8.794531	txt_key0_present_in_eeg_rare	1
2325.2265625000	n/a	stimulus	n/a	595258.0000000000	128	26	eeg+txt	MW_question	2316.4000	2325.2265625000	n/a	n/a	8.826562	stimulus_value_128_is_MW_prompt_in_EEG	1
2329.1679687500	n/a	response	n/a	596267.0000000000	2	26	eeg+txt	key_status_1	2320.3000	2329.1265625000	1	1	8.826562	aligned_by_order	1
2331.3476562500	n/a	response	n/a	596825.0000000000	4	26	eeg+txt	key_status_2	2322.5000	2331.3265625000	2	2	8.826562	aligned_by_order	1
2333.8265625000	n/a	response	n/a	n/a	1	26	eeg+txt	key_status_3	2325.0000	2333.8265625000	0	3	8.826562	txt_key0_present_in_eeg_rare	1
2440.8867187500	n/a	stimulus	n/a	624867.0000000000	128	27	eeg+txt	MW_question	2432.1000	2440.8867187500	n/a	n/a	8.786719	stimulus_value_128_is_MW_prompt_in_EEG	1
2446.0156250000	n/a	response	n/a	626180.0000000000	4	27	eeg+txt	key_status_1	2437.1000	2445.8867187500	2	1	8.786719	aligned_by_order	1
2449.4179687500	n/a	response	n/a	627051.0000000000	4	27	eeg+txt	key_status_2	2440.5000	2449.2867187500	2	2	8.786719	aligned_by_order	1
2451.8867187500	n/a	response	n/a	n/a	1	27	eeg+txt	key_status_3	2443.1000	2451.8867187500	0	3	8.786719	txt_key0_present_in_eeg_rare	1
2569.9531250000	n/a	stimulus	n/a	657908.0000000000	128	28	eeg+txt	MW_question	2561.1000	2569.9531250000	n/a	n/a	8.853125	stimulus_value_128_is_MW_prompt_in_EEG	1
2572.6992187500	n/a	response	n/a	658611.0000000000	2	28	eeg+txt	key_status_1	2563.8000	2572.6531250000	1	1	8.853125	aligned_by_order	1
2574.7734375000	n/a	response	n/a	659142.0000000000	8	28	eeg+txt	key_status_2	2565.9000	2574.7531250000	3	2	8.853125	aligned_by_order	1
2577.6531250000	n/a	response	n/a	n/a	1	28	eeg+txt	key_status_3	2568.8000	2577.6531250000	0	3	8.853125	txt_key0_present_in_eeg_rare	1
2659.7382812500	n/a	stimulus	n/a	680893.0000000000	128	29	eeg+txt	MW_question	2650.9000	2659.7382812500	n/a	n/a	8.838281	stimulus_value_128_is_MW_prompt_in_EEG	1
2666.3382812500	n/a	response	n/a	n/a	1	29	eeg+txt	key_status_1	2655.4000	2664.2382812500	0	1	8.838281	txt_key0_present_in_eeg_rare	1
2666.3515625000	n/a	response	n/a	682586.0000000000	8	29	eeg+txt	key_status_2	2657.5000	2666.3382812500	3	2	8.838281	aligned_by_order	1
2670.3382812500	n/a	response	n/a	n/a	1	29	eeg+txt	key_status_3	2661.5000	2670.3382812500	0	3	8.838281	txt_key0_present_in_eeg_rare	1
2728.3398437500	n/a	stimulus	n/a	698455.0000000000	128	30	eeg+txt	MW_question	2719.5000	2728.3398437500	n/a	n/a	8.839844	stimulus_value_128_is_MW_prompt_in_EEG	1
2735.2382812500	n/a	response	n/a	700221.0000000000	1	30	eeg+txt	key_status_1	2723.6000	2732.4398437500	0	1	8.839844	txt_key0_present_in_eeg_rare	1
2735.2398437500	n/a	response	n/a	n/a	8	30	eeg+txt	key_status_2	2726.4000	2735.2398437500	3	2	8.839844	aligned_by_order	1
2738.0398437500	n/a	response	n/a	n/a	1	30	eeg+txt	key_status_3	2729.2000	2738.0398437500	0	3	8.839844	txt_key0_present_in_eeg_rare	1
2811.0976562500	n/a	stimulus	n/a	719641.0000000000	128	31	eeg+txt	MW_question	2802.2000	2811.0976562500	n/a	n/a	8.897656	stimulus_value_128_is_MW_prompt_in_EEG	1
2817.9976562500	n/a	response	n/a	n/a	1	31	eeg+txt	key_status_1	2805.6000	2814.4976562500	0	1	8.897656	txt_key0_present_in_eeg_rare	1
2818.0078125000	n/a	response	n/a	721410.0000000000	4	31	eeg+txt	key_status_2	2809.1000	2817.9976562500	2	2	8.897656	aligned_by_order	1
2820.8976562500	n/a	response	n/a	n/a	1	31	eeg+txt	key_status_3	2812.0000	2820.8976562500	0	3	8.897656	txt_key0_present_in_eeg_rare	1
2871.9140625000	n/a	stimulus	n/a	735210.0000000000	128	32	eeg+txt	MW_question	2863.1000	2871.9140625000	n/a	n/a	8.814063	stimulus_value_128_is_MW_prompt_in_EEG	1
2875.3125000000	n/a	response	n/a	736080.0000000000	2	32	eeg+txt	key_status_1	2866.4000	2875.2140625000	1	1	8.814063	aligned_by_order	1
2879.8515625000	n/a	response	n/a	737242.0000000000	4	32	eeg+txt	key_status_2	2871.0000	2879.8140625000	2	2	8.814063	aligned_by_order	1
2882.3140625000	n/a	response	n/a	n/a	1	32	eeg+txt	key_status_3	2873.5000	2882.3140625000	0	3	8.814063	txt_key0_present_in_eeg_rare	1
2888.3750000000	n/a	stimulus	n/a	739424.0000000000	128	33	eeg+txt	MW_question	2879.5000	2888.3750000000	n/a	n/a	8.875000	stimulus_value_128_is_MW_prompt_in_EEG	1
2895.9750000000	n/a	response	n/a	n/a	1	33	eeg+txt	key_status_1	2882.2000	2891.0750000000	0	1	8.875000	txt_key0_present_in_eeg_rare	1
2896.0507812500	n/a	response	n/a	741389.0000000000	2	33	eeg+txt	key_status_2	2887.1000	2895.9750000000	1	2	8.875000	aligned_by_order	1
2898.2750000000	n/a	response	n/a	n/a	1	33	eeg+txt	key_status_3	2889.4000	2898.2750000000	0	3	8.875000	txt_key0_present_in_eeg_rare	1
2909.2695312500	n/a	stimulus	n/a	744773.0000000000	128	34	eeg+txt	MW_question	2900.4000	2909.2695312500	n/a	n/a	8.869531	stimulus_value_128_is_MW_prompt_in_EEG	1
2916.2695312500	n/a	response	n/a	n/a	1	34	eeg+txt	key_status_1	2903.4000	2912.2695312500	0	1	8.869531	txt_key0_present_in_eeg_rare	1
2916.3437500000	n/a	response	n/a	746584.0000000000	2	34	eeg+txt	key_status_2	2907.4000	2916.2695312500	1	2	8.869531	aligned_by_order	1
2918.4695312500	n/a	response	n/a	n/a	1	34	eeg+txt	key_status_3	2909.6000	2918.4695312500	0	3	8.869531	txt_key0_present_in_eeg_rare	1
2957.5312500000	n/a	stimulus	n/a	757128.0000000000	128	35	eeg+txt	MW_question	2948.7000	2957.5312500000	n/a	n/a	8.831250	stimulus_value_128_is_MW_prompt_in_EEG	1
2966.0312500000	n/a	response	n/a	n/a	1	35	eeg+txt	key_status_1	2953.1000	2961.9312500000	0	1	8.831250	txt_key0_present_in_eeg_rare	1
2966.0625000000	n/a	response	n/a	759312.0000000000	2	35	eeg+txt	key_status_2	2957.2000	2966.0312500000	1	2	8.831250	aligned_by_order	1
2968.7312500000	n/a	response	n/a	n/a	1	35	eeg+txt	key_status_3	2959.9000	2968.7312500000	0	3	8.831250	txt_key0_present_in_eeg_rare	1
3067.7890625000	n/a	stimulus	n/a	785354.0000000000	128	36	eeg+txt	MW_question	3058.9000	3067.7890625000	n/a	n/a	8.889062	stimulus_value_128_is_MW_prompt_in_EEG	1
3086.9890625000	n/a	response	n/a	n/a	1	36	eeg+txt	key_status_1	3063.3000	3072.1890625000	0	1	8.889062	txt_key0_present_in_eeg_rare	1
3087.0234375000	n/a	response	n/a	790278.0000000000	4	36	eeg+txt	key_status_2	3078.1000	3086.9890625000	2	2	8.889062	aligned_by_order	1
3092.2890625000	n/a	response	n/a	n/a	1	36	eeg+txt	key_status_3	3083.4000	3092.2890625000	0	3	8.889062	txt_key0_present_in_eeg_rare	1
3212.3398437500	n/a	stimulus	n/a	822359.0000000000	128	37	eeg+txt	MW_question	3203.5000	3212.3398437500	n/a	n/a	8.839844	stimulus_value_128_is_MW_prompt_in_EEG	1
3218.0398437500	n/a	response	n/a	n/a	1	37	eeg+txt	key_status_1	3206.0000	3214.8398437500	0	1	8.839844	txt_key0_present_in_eeg_rare	1
3218.1367187500	n/a	response	n/a	823843.0000000000	8	37	eeg+txt	key_status_2	3209.2000	3218.0398437500	3	2	8.839844	aligned_by_order	1
3221.0398437500	n/a	response	n/a	n/a	1	37	eeg+txt	key_status_3	3212.2000	3221.0398437500	0	3	8.839844	txt_key0_present_in_eeg_rare	1
3241.1679687500	n/a	stimulus	n/a	829739.0000000000	128	38	eeg+txt	MW_question	3232.3000	3241.1679687500	n/a	n/a	8.867969	stimulus_value_128_is_MW_prompt_in_EEG	1
3245.9679687500	n/a	response	n/a	n/a	1	38	eeg+txt	key_status_1	3234.9000	3243.7679687500	0	1	8.867969	txt_key0_present_in_eeg_rare	1
3246.0273437500	n/a	response	n/a	830983.0000000000	8	38	eeg+txt	key_status_2	3237.1000	3245.9679687500	3	2	8.867969	aligned_by_order	1
3248.1679687500	n/a	response	n/a	n/a	1	38	eeg+txt	key_status_3	3239.3000	3248.1679687500	0	3	8.867969	txt_key0_present_in_eeg_rare	1
3268.1875000000	n/a	stimulus	n/a	836656.0000000000	128	39	eeg+txt	MW_question	3259.3000	3268.1875000000	n/a	n/a	8.887500	stimulus_value_128_is_MW_prompt_in_EEG	1
3272.8875000000	n/a	response	n/a	n/a	1	39	eeg+txt	key_status_1	3261.9000	3270.7875000000	0	1	8.887500	txt_key0_present_in_eeg_rare	1
3272.9179687500	n/a	response	n/a	837867.0000000000	8	39	eeg+txt	key_status_2	3264.0000	3272.8875000000	3	2	8.887500	aligned_by_order	1
3275.2875000000	n/a	response	n/a	n/a	1	39	eeg+txt	key_status_3	3266.4000	3275.2875000000	0	3	8.887500	txt_key0_present_in_eeg_rare	1
3327.3320312500	n/a	stimulus	n/a	851797.0000000000	128	40	eeg+txt	MW_question	3318.4000	3327.3320312500	n/a	n/a	8.932031	stimulus_value_128_is_MW_prompt_in_EEG	1
3332.8320312500	n/a	response	n/a	n/a	1	40	eeg+txt	key_status_1	3321.4000	3330.3320312500	0	1	8.932031	txt_key0_present_in_eeg_rare	1
3332.8515625000	n/a	response	n/a	853210.0000000000	8	40	eeg+txt	key_status_2	3323.9000	3332.8320312500	3	2	8.932031	aligned_by_order	1
3335.3320312500	n/a	response	n/a	n/a	1	40	eeg+txt	key_status_3	3326.4000	3335.3320312500	0	3	8.932031	txt_key0_present_in_eeg_rare	1
3417.2968750000	n/a	stimulus	n/a	874828.0000000000	128	41	eeg+txt	MW_question	3408.4000	3417.2968750000	n/a	n/a	8.896875	stimulus_value_128_is_MW_prompt_in_EEG	1
3422.8968750000	n/a	response	n/a	n/a	1	41	eeg+txt	key_status_1	3411.4000	3420.2968750000	0	1	8.896875	txt_key0_present_in_eeg_rare	1
3422.9335937500	n/a	response	n/a	876271.0000000000	8	41	eeg+txt	key_status_2	3414.0000	3422.8968750000	3	2	8.896875	aligned_by_order	1
3425.5968750000	n/a	response	n/a	n/a	1	41	eeg+txt	key_status_3	3416.7000	3425.5968750000	0	3	8.896875	txt_key0_present_in_eeg_rare	1
3489.5703125000	n/a	stimulus	n/a	893330.0000000000	128	42	eeg+txt	MW_question	3480.7000	3489.5703125000	n/a	n/a	8.870313	stimulus_value_128_is_MW_prompt_in_EEG	1
3497.0703125000	n/a	response	n/a	n/a	1	42	eeg+txt	key_status_1	3483.7000	3492.5703125000	0	1	8.870313	txt_key0_present_in_eeg_rare	1
3497.1289062500	n/a	response	n/a	895265.0000000000	2	42	eeg+txt	key_status_2	3488.2000	3497.0703125000	1	2	8.870313	aligned_by_order	1
