onset	duration	trial_type	response_time	sample	value	trial_index	source	txt_label	txt_onset_log_s	txt_onset_eeg_clock_s	key_code_txt	status_txt	trial_clock_offset_s	merge_note	complete_trial
417.7500000000	n/a	response	n/a	106944.0000000000	1	3	eeg+txt	key_status_2	401.2000	415.5929687500	0	2	14.392969	txt_key0_present_in_eeg_rare	1
417.7929687500	n/a	response	n/a	n/a	2	3	eeg+txt	key_status_3	403.4000	417.7929687500	1	3	14.392969	aligned_by_order	1
572.7617187500	n/a	stimulus	n/a	146627.0000000000	128	4	eeg+txt	MW_question	558.4000	572.7617187500	n/a	n/a	14.361719	stimulus_value_128_is_MW_prompt_in_EEG	1
575.3750000000	n/a	response	n/a	147296.0000000000	4	4	eeg+txt	key_status_1	561.0000	575.3617187500	2	1	14.361719	aligned_by_order	1
579.7617187500	n/a	response	n/a	n/a	1	4	eeg+txt	key_status_2	563.1000	577.4617187500	0	2	14.361719	txt_key0_present_in_eeg_rare	1
579.7968750000	n/a	response	n/a	148428.0000000000	2	4	eeg+txt	key_status_3	565.4000	579.7617187500	1	3	14.361719	aligned_by_order	1
698.8085937500	n/a	stimulus	n/a	178895.0000000000	128	5	eeg+txt	MW_question	684.4000	698.8085937500	n/a	n/a	14.408594	stimulus_value_128_is_MW_prompt_in_EEG	1
701.4375000000	n/a	response	n/a	179568.0000000000	2	5	eeg+txt	key_status_1	687.0000	701.4085937500	1	1	14.408594	aligned_by_order	1
703.5859375000	n/a	response	n/a	180118.0000000000	2	5	eeg+txt	key_status_2	689.2000	703.6085937500	1	2	14.408594	aligned_by_order	1
706.0390625000	n/a	response	n/a	180746.0000000000	2	5	eeg+txt	key_status_3	691.6000	706.0085937500	1	3	14.408594	aligned_by_order	1
850.0507812500	n/a	stimulus	n/a	217613.0000000000	128	6	eeg+txt	MW_question	835.7000	850.0507812500	n/a	n/a	14.350781	stimulus_value_128_is_MW_prompt_in_EEG	1
852.7148437500	n/a	response	n/a	218295.0000000000	2	6	eeg+txt	key_status_1	838.3000	852.6507812500	1	1	14.350781	aligned_by_order	1
854.9101562500	n/a	response	n/a	218857.0000000000	4	6	eeg+txt	key_status_2	840.5000	854.8507812500	2	2	14.350781	aligned_by_order	1
857.3164062500	n/a	response	n/a	219473.0000000000	2	6	eeg+txt	key_status_3	842.9000	857.2507812500	1	3	14.350781	aligned_by_order	1
983.3242187500	n/a	stimulus	n/a	251731.0000000000	128	7	eeg+txt	MW_question	968.9000	983.3242187500	n/a	n/a	14.424219	stimulus_value_128_is_MW_prompt_in_EEG	1
990.5351562500	n/a	response	n/a	253577.0000000000	1	7	eeg+txt	key_status_1	972.8000	987.2242187500	0	1	14.424219	txt_key0_present_in_eeg_rare	1
992.8242187500	n/a	response	n/a	n/a	4	7	eeg+txt	key_status_2	976.1000	990.5242187500	2	2	14.424219	aligned_by_order	1
992.8281250000	n/a	response	n/a	254164.0000000000	2	7	eeg+txt	key_status_3	978.4000	992.8242187500	1	3	14.424219	aligned_by_order	1
1095.8320312500	n/a	stimulus	n/a	280533.0000000000	128	8	eeg+txt	MW_question	1081.4000	1095.8320312500	n/a	n/a	14.432031	stimulus_value_128_is_MW_prompt_in_EEG	1
1099.2773437500	n/a	response	n/a	281415.0000000000	2	8	eeg+txt	key_status_1	1084.9000	1099.3320312500	1	1	14.432031	aligned_by_order	1
1101.4218750000	n/a	response	n/a	281964.0000000000	4	8	eeg+txt	key_status_2	1087.0000	1101.4320312500	2	2	14.432031	aligned_by_order	1
1103.5937500000	n/a	response	n/a	282520.0000000000	2	8	eeg+txt	key_status_3	1089.2000	1103.6320312500	1	3	14.432031	aligned_by_order	1
1154.5976562500	n/a	stimulus	n/a	295577.0000000000	128	9	eeg+txt	MW_question	1140.2000	1154.5976562500	n/a	n/a	14.397656	stimulus_value_128_is_MW_prompt_in_EEG	1
1157.9609375000	n/a	response	n/a	296438.0000000000	2	9	eeg+txt	key_status_1	1143.5000	1157.8976562500	1	1	14.397656	aligned_by_order	1
1164.0976562500	n/a	response	n/a	n/a	1	9	eeg+txt	key_status_2	1147.4000	1161.7976562500	0	2	14.397656	txt_key0_present_in_eeg_rare	1
1164.1484375000	n/a	response	n/a	298022.0000000000	2	9	eeg+txt	key_status_3	1149.7000	1164.0976562500	1	3	14.397656	aligned_by_order	1
1289.1523437500	n/a	stimulus	n/a	330023.0000000000	128	10	eeg+txt	MW_question	1274.7000	1289.1523437500	n/a	n/a	14.452344	stimulus_value_128_is_MW_prompt_in_EEG	1
1296.6718750000	n/a	response	n/a	331948.0000000000	1	10	eeg+txt	key_status_1	1279.1000	1293.5523437500	0	1	14.452344	txt_key0_present_in_eeg_rare	1
1299.8523437500	n/a	response	n/a	n/a	4	10	eeg+txt	key_status_2	1282.2000	1296.6523437500	2	2	14.452344	aligned_by_order	1
1299.8593750000	n/a	response	n/a	332764.0000000000	2	10	eeg+txt	key_status_3	1285.4000	1299.8523437500	1	3	14.452344	aligned_by_order	1
