onset	duration	trial_type	response_time	sample	value	trial_index	source	txt_label	txt_onset_log_s	txt_onset_eeg_clock_s	key_code_txt	status_txt	trial_clock_offset_s	merge_note	complete_trial
1191.8046875000	n/a	response	n/a	305102.0000000000	4	14	eeg+txt	key_status_3	1178.4000	1191.8117187500	2	3	13.411719	aligned_by_order	1
1244.8007812500	n/a	stimulus	n/a	318669.0000000000	128	15	eeg+txt	MW_question	1231.4000	1244.8007812500	n/a	n/a	13.400781	stimulus_value_128_is_MW_prompt_in_EEG	1
1249.4765625000	n/a	response	n/a	319866.0000000000	8	15	eeg+txt	key_status_1	1236.0000	1249.4007812500	3	1	13.400781	aligned_by_order	1
1254.1171875000	n/a	response	n/a	321054.0000000000	4	15	eeg+txt	key_status_2	1240.7000	1254.1007812500	2	2	13.400781	aligned_by_order	1
1257.7890625000	n/a	response	n/a	321994.0000000000	4	15	eeg+txt	key_status_3	1244.3000	1257.7007812500	2	3	13.400781	aligned_by_order	1
1397.8007812500	n/a	stimulus	n/a	357837.0000000000	128	16	eeg+txt	MW_question	1384.4000	1397.8007812500	n/a	n/a	13.400781	stimulus_value_128_is_MW_prompt_in_EEG	1
1401.5468750000	n/a	response	n/a	358796.0000000000	8	16	eeg+txt	key_status_1	1388.1000	1401.5007812500	3	1	13.400781	aligned_by_order	1
1403.7109375000	n/a	response	n/a	359350.0000000000	4	16	eeg+txt	key_status_2	1390.3000	1403.7007812500	2	2	13.400781	aligned_by_order	1
1406.0585937500	n/a	response	n/a	359951.0000000000	4	16	eeg+txt	key_status_3	1392.6000	1406.0007812500	2	3	13.400781	aligned_by_order	1
1464.0664062500	n/a	stimulus	n/a	374801.0000000000	128	17	eeg+txt	MW_question	1450.6000	1464.0664062500	n/a	n/a	13.466406	stimulus_value_128_is_MW_prompt_in_EEG	1
1467.6015625000	n/a	response	n/a	375706.0000000000	8	17	eeg+txt	key_status_1	1454.2000	1467.6664062500	3	1	13.466406	aligned_by_order	1
1469.8007812500	n/a	response	n/a	376269.0000000000	4	17	eeg+txt	key_status_2	1456.4000	1469.8664062500	2	2	13.466406	aligned_by_order	1
1472.0742187500	n/a	response	n/a	376851.0000000000	4	17	eeg+txt	key_status_3	1458.6000	1472.0664062500	2	3	13.466406	aligned_by_order	1
1572.0820312500	n/a	stimulus	n/a	402453.0000000000	128	18	eeg+txt	MW_question	1558.6000	1572.0820312500	n/a	n/a	13.482031	stimulus_value_128_is_MW_prompt_in_EEG	1
1575.8125000000	n/a	response	n/a	403408.0000000000	4	18	eeg+txt	key_status_1	1562.3000	1575.7820312500	2	1	13.482031	aligned_by_order	1
1582.0117187500	n/a	response	n/a	404995.0000000000	8	18	eeg+txt	key_status_2	1568.5000	1581.9820312500	3	2	13.482031	aligned_by_order	1
1584.4375000000	n/a	response	n/a	405616.0000000000	4	18	eeg+txt	key_status_3	1571.0000	1584.4820312500	2	3	13.482031	aligned_by_order	1
1716.4375000000	n/a	stimulus	n/a	439408.0000000000	128	19	eeg+txt	MW_question	1703.0000	1716.4375000000	n/a	n/a	13.437500	stimulus_value_128_is_MW_prompt_in_EEG	1
1720.8046875000	n/a	response	n/a	440526.0000000000	8	19	eeg+txt	key_status_1	1707.4000	1720.8375000000	3	1	13.437500	aligned_by_order	1
1740.5468750000	n/a	response	n/a	445580.0000000000	4	19	eeg+txt	key_status_2	1727.1000	1740.5375000000	2	2	13.437500	aligned_by_order	1
1744.6796875000	n/a	response	n/a	446638.0000000000	4	19	eeg+txt	key_status_3	1731.2000	1744.6375000000	2	3	13.437500	aligned_by_order	1
1829.6835937500	n/a	stimulus	n/a	468399.0000000000	128	20	eeg+txt	MW_question	1816.2000	1829.6835937500	n/a	n/a	13.483594	stimulus_value_128_is_MW_prompt_in_EEG	1
1832.3320312500	n/a	response	n/a	469077.0000000000	4	20	eeg+txt	key_status_1	1818.9000	1832.3835937500	2	1	13.483594	aligned_by_order	1
1834.4492187500	n/a	response	n/a	469619.0000000000	4	20	eeg+txt	key_status_2	1821.0000	1834.4835937500	2	2	13.483594	aligned_by_order	1
1849.0429687500	n/a	response	n/a	473355.0000000000	4	20	eeg+txt	key_status_3	1835.6000	1849.0835937500	2	3	13.483594	aligned_by_order	1
1983.0546875000	n/a	stimulus	n/a	507662.0000000000	128	21	eeg+txt	MW_question	1969.6000	1983.0546875000	n/a	n/a	13.454688	stimulus_value_128_is_MW_prompt_in_EEG	1
1985.8789062500	n/a	response	n/a	508385.0000000000	8	21	eeg+txt	key_status_1	1972.4000	1985.8546875000	3	1	13.454688	aligned_by_order	1
1989.9101562500	n/a	response	n/a	509417.0000000000	4	21	eeg+txt	key_status_2	1976.4000	1989.8546875000	2	2	13.454688	aligned_by_order	1
1993.5351562500	n/a	response	n/a	510345.0000000000	4	21	eeg+txt	key_status_3	1980.0000	1993.4546875000	2	3	13.454688	aligned_by_order	1
2098.5351562500	n/a	stimulus	n/a	537225.0000000000	128	22	eeg+txt	MW_question	2085.1000	2098.5351562500	n/a	n/a	13.435156	stimulus_value_128_is_MW_prompt_in_EEG	1
2101.1679687500	n/a	response	n/a	537899.0000000000	4	22	eeg+txt	key_status_1	2087.7000	2101.1351562500	2	1	13.435156	aligned_by_order	1
2122.8984375000	n/a	response	n/a	543462.0000000000	4	22	eeg+txt	key_status_2	2109.4000	2122.8351562500	2	2	13.435156	aligned_by_order	1
2126.8867187500	n/a	response	n/a	544483.0000000000	4	22	eeg+txt	key_status_3	2113.4000	2126.8351562500	2	3	13.435156	aligned_by_order	1
2253.8984375000	n/a	stimulus	n/a	576998.0000000000	128	23	eeg+txt	MW_question	2240.4000	2253.8984375000	n/a	n/a	13.498437	stimulus_value_128_is_MW_prompt_in_EEG	1
2256.6835937500	n/a	response	n/a	577711.0000000000	4	23	eeg+txt	key_status_1	2243.2000	2256.6984375000	2	1	13.498437	aligned_by_order	1
2264.1718750000	n/a	response	n/a	579628.0000000000	4	23	eeg+txt	key_status_2	2250.7000	2264.1984375000	2	2	13.498437	aligned_by_order	1
2266.9960937500	n/a	response	n/a	580351.0000000000	4	23	eeg+txt	key_status_3	2253.5000	2266.9984375000	2	3	13.498437	aligned_by_order	1
2418.9804687500	n/a	stimulus	n/a	619259.0000000000	128	24	eeg+txt	MW_question	2405.5000	2418.9804687500	n/a	n/a	13.480469	stimulus_value_128_is_MW_prompt_in_EEG	1
2422.4140625000	n/a	response	n/a	620138.0000000000	8	24	eeg+txt	key_status_1	2408.9000	2422.3804687500	3	1	13.480469	aligned_by_order	1
2425.4062500000	n/a	response	n/a	620904.0000000000	4	24	eeg+txt	key_status_2	2411.9000	2425.3804687500	2	2	13.480469	aligned_by_order	1
2427.7460937500	n/a	response	n/a	621503.0000000000	4	24	eeg+txt	key_status_3	2414.2000	2427.6804687500	2	3	13.480469	aligned_by_order	1
2591.7421875000	n/a	stimulus	n/a	663486.0000000000	128	25	eeg+txt	MW_question	2578.2000	2591.7421875000	n/a	n/a	13.542188	stimulus_value_128_is_MW_prompt_in_EEG	1
2595.9375000000	n/a	response	n/a	664560.0000000000	4	25	eeg+txt	key_status_1	2582.4000	2595.9421875000	2	1	13.542188	aligned_by_order	1
2598.8515625000	n/a	response	n/a	665306.0000000000	4	25	eeg+txt	key_status_2	2585.3000	2598.8421875000	2	2	13.542188	aligned_by_order	1
2603.1328125000	n/a	response	n/a	666402.0000000000	4	25	eeg+txt	key_status_3	2589.6000	2603.1421875000	2	3	13.542188	aligned_by_order	1
2762.1445312500	n/a	stimulus	n/a	707109.0000000000	128	26	eeg+txt	MW_question	2748.6000	2762.1445312500	n/a	n/a	13.544531	stimulus_value_128_is_MW_prompt_in_EEG	1
2765.6132812500	n/a	response	n/a	707997.0000000000	4	26	eeg+txt	key_status_1	2752.1000	2765.6445312500	2	1	13.544531	aligned_by_order	1
2769.7773437500	n/a	response	n/a	709063.0000000000	4	26	eeg+txt	key_status_2	2756.3000	2769.8445312500	2	2	13.544531	aligned_by_order	1
2771.9882812500	n/a	response	n/a	709629.0000000000	8	26	eeg+txt	key_status_3	2758.5000	2772.0445312500	3	3	13.544531	aligned_by_order	1
2917.0000000000	n/a	stimulus	n/a	746752.0000000000	128	27	eeg+txt	MW_question	2903.5000	2917.0000000000	n/a	n/a	13.500000	stimulus_value_128_is_MW_prompt_in_EEG	1
2919.8046875000	n/a	response	n/a	747470.0000000000	2	27	eeg+txt	key_status_1	2906.2000	2919.7000000000	1	1	13.500000	aligned_by_order	1
2923.5195312500	n/a	response	n/a	748421.0000000000	8	27	eeg+txt	key_status_2	2910.0000	2923.5000000000	3	2	13.500000	aligned_by_order	1
2925.7812500000	n/a	response	n/a	749000.0000000000	8	27	eeg+txt	key_status_3	2912.2000	2925.7000000000	3	3	13.500000	aligned_by_order	1
3060.7851562500	n/a	stimulus	n/a	783561.0000000000	128	28	eeg+txt	MW_question	3047.3000	3060.7851562500	n/a	n/a	13.485156	stimulus_value_128_is_MW_prompt_in_EEG	1
3063.7656250000	n/a	response	n/a	784324.0000000000	2	28	eeg+txt	key_status_1	3050.2000	3063.6851562500	1	1	13.485156	aligned_by_order	1
3066.7031250000	n/a	response	n/a	785076.0000000000	8	28	eeg+txt	key_status_2	3053.1000	3066.5851562500	3	2	13.485156	aligned_by_order	1
3071.1914062500	n/a	response	n/a	786225.0000000000	8	28	eeg+txt	key_status_3	3057.6000	3071.0851562500	3	3	13.485156	aligned_by_order	1
