onset	duration	trial_type	response_time	sample	value	trial_index	source	txt_label	txt_onset_log_s	txt_onset_eeg_clock_s	key_code_txt	status_txt	trial_clock_offset_s	merge_note	complete_trial
135.9921875000	n/a	stimulus	n/a	34814.0000000000	128	1	eeg+txt	MW_question	124.1000	135.9921875000	n/a	n/a	11.892188	stimulus_value_128_is_MW_prompt_in_EEG	1
141.8828125000	n/a	response	n/a	36322.0000000000	2	1	eeg+txt	key_status_1	130.0000	141.8921875000	1	1	11.892188	aligned_by_order	1
144.9648437500	n/a	response	n/a	37111.0000000000	4	1	eeg+txt	key_status_2	133.0000	144.8921875000	2	2	11.892188	aligned_by_order	1
148.0921875000	n/a	response	n/a	n/a	1	1	eeg+txt	key_status_3	136.2000	148.0921875000	0	3	11.892188	txt_key0_present_in_eeg_rare	1
280.1796875000	n/a	stimulus	n/a	71726.0000000000	128	2	eeg+txt	MW_question	268.3000	280.1796875000	n/a	n/a	11.879687	stimulus_value_128_is_MW_prompt_in_EEG	1
285.5273437500	n/a	response	n/a	73095.0000000000	2	2	eeg+txt	key_status_1	273.6000	285.4796875000	1	1	11.879687	aligned_by_order	1
289.7187500000	n/a	response	n/a	74168.0000000000	4	2	eeg+txt	key_status_2	277.8000	289.6796875000	2	2	11.879687	aligned_by_order	1
292.5796875000	n/a	response	n/a	n/a	1	2	eeg+txt	key_status_3	280.7000	292.5796875000	0	3	11.879687	txt_key0_present_in_eeg_rare	1
408.7343750000	n/a	stimulus	n/a	104636.0000000000	128	3	eeg+txt	MW_question	396.8000	408.7343750000	n/a	n/a	11.934375	stimulus_value_128_is_MW_prompt_in_EEG	1
415.3343750000	n/a	response	n/a	n/a	1	3	eeg+txt	key_status_1	400.9000	412.8343750000	0	1	11.934375	txt_key0_present_in_eeg_rare	1
415.3671875000	n/a	response	n/a	106334.0000000000	4	3	eeg+txt	key_status_2	403.4000	415.3343750000	2	2	11.934375	aligned_by_order	1
418.2343750000	n/a	response	n/a	n/a	1	3	eeg+txt	key_status_3	406.3000	418.2343750000	0	3	11.934375	txt_key0_present_in_eeg_rare	1
529.2109375000	n/a	stimulus	n/a	135478.0000000000	128	4	eeg+txt	MW_question	517.3000	529.2109375000	n/a	n/a	11.910938	stimulus_value_128_is_MW_prompt_in_EEG	1
536.2109375000	n/a	response	n/a	n/a	1	4	eeg+txt	key_status_1	521.1000	533.0109375000	0	1	11.910938	txt_key0_present_in_eeg_rare	1
536.3046875000	n/a	response	n/a	137294.0000000000	8	4	eeg+txt	key_status_2	524.3000	536.2109375000	3	2	11.910938	aligned_by_order	1
538.8109375000	n/a	response	n/a	n/a	1	4	eeg+txt	key_status_3	526.9000	538.8109375000	0	3	11.910938	txt_key0_present_in_eeg_rare	1
558.8750000000	n/a	stimulus	n/a	143072.0000000000	128	5	eeg+txt	MW_question	546.9000	558.8750000000	n/a	n/a	11.975000	stimulus_value_128_is_MW_prompt_in_EEG	1
568.2750000000	n/a	response	n/a	n/a	1	5	eeg+txt	key_status_1	552.1000	564.0750000000	0	1	11.975000	txt_key0_present_in_eeg_rare	1
568.3164062500	n/a	response	n/a	145489.0000000000	8	5	eeg+txt	key_status_2	556.3000	568.2750000000	3	2	11.975000	aligned_by_order	1
571.0750000000	n/a	response	n/a	n/a	1	5	eeg+txt	key_status_3	559.1000	571.0750000000	0	3	11.975000	txt_key0_present_in_eeg_rare	1
719.0703125000	n/a	stimulus	n/a	184082.0000000000	128	6	eeg+txt	MW_question	707.1000	719.0703125000	n/a	n/a	11.970312	stimulus_value_128_is_MW_prompt_in_EEG	1
722.8437500000	n/a	response	n/a	185048.0000000000	2	6	eeg+txt	key_status_1	710.8000	722.7703125000	1	1	11.970312	aligned_by_order	1
727.0742187500	n/a	response	n/a	186131.0000000000	2	6	eeg+txt	key_status_2	715.1000	727.0703125000	1	2	11.970312	aligned_by_order	1
729.6703125000	n/a	response	n/a	n/a	1	6	eeg+txt	key_status_3	717.7000	729.6703125000	0	3	11.970312	txt_key0_present_in_eeg_rare	1
849.6992187500	n/a	stimulus	n/a	217523.0000000000	128	7	eeg+txt	MW_question	837.7000	849.6992187500	n/a	n/a	11.999219	stimulus_value_128_is_MW_prompt_in_EEG	1
855.8593750000	n/a	response	n/a	219100.0000000000	4	7	eeg+txt	key_status_1	843.9000	855.8992187500	2	1	11.999219	aligned_by_order	1
859.1328125000	n/a	response	n/a	219938.0000000000	2	7	eeg+txt	key_status_2	847.2000	859.1992187500	1	2	11.999219	aligned_by_order	1
861.7992187500	n/a	response	n/a	n/a	1	7	eeg+txt	key_status_3	849.8000	861.7992187500	0	3	11.999219	txt_key0_present_in_eeg_rare	1
933.8046875000	n/a	stimulus	n/a	239054.0000000000	128	8	eeg+txt	MW_question	921.8000	933.8046875000	n/a	n/a	12.004688	stimulus_value_128_is_MW_prompt_in_EEG	1
937.5039062500	n/a	response	n/a	240001.0000000000	4	8	eeg+txt	key_status_1	925.5000	937.5046875000	2	1	12.004688	aligned_by_order	1
940.3164062500	n/a	response	n/a	240721.0000000000	2	8	eeg+txt	key_status_2	928.3000	940.3046875000	1	2	12.004688	aligned_by_order	1
942.9046875000	n/a	response	n/a	n/a	1	8	eeg+txt	key_status_3	930.9000	942.9046875000	0	3	12.004688	txt_key0_present_in_eeg_rare	1
988.8710937500	n/a	stimulus	n/a	253151.0000000000	128	9	eeg+txt	MW_question	976.9000	988.8710937500	n/a	n/a	11.971094	stimulus_value_128_is_MW_prompt_in_EEG	1
997.3046875000	n/a	response	n/a	255310.0000000000	2	9	eeg+txt	key_status_1	985.3000	997.2710937500	1	1	11.971094	aligned_by_order	1
1000.1406250000	n/a	response	n/a	256036.0000000000	4	9	eeg+txt	key_status_2	988.2000	1000.1710937500	2	2	11.971094	aligned_by_order	1
1002.3710937500	n/a	response	n/a	n/a	1	9	eeg+txt	key_status_3	990.4000	1002.3710937500	0	3	11.971094	txt_key0_present_in_eeg_rare	1
1025.4101562500	n/a	stimulus	n/a	262505.0000000000	128	10	eeg+txt	MW_question	1013.4000	1025.4101562500	n/a	n/a	12.010156	stimulus_value_128_is_MW_prompt_in_EEG	1
1031.4296875000	n/a	response	n/a	264046.0000000000	2	10	eeg+txt	key_status_1	1019.4000	1031.4101562500	1	1	12.010156	aligned_by_order	1
1033.5820312500	n/a	response	n/a	264597.0000000000	4	10	eeg+txt	key_status_2	1021.6000	1033.6101562500	2	2	12.010156	aligned_by_order	1
1035.9101562500	n/a	response	n/a	n/a	1	10	eeg+txt	key_status_3	1023.9000	1035.9101562500	0	3	12.010156	txt_key0_present_in_eeg_rare	1
1128.9023437500	n/a	stimulus	n/a	288999.0000000000	128	11	eeg+txt	MW_question	1116.9000	1128.9023437500	n/a	n/a	12.002344	stimulus_value_128_is_MW_prompt_in_EEG	1
1135.6093750000	n/a	response	n/a	290716.0000000000	2	11	eeg+txt	key_status_1	1123.6000	1135.6023437500	1	1	12.002344	aligned_by_order	1
1137.8007812500	n/a	response	n/a	291277.0000000000	4	11	eeg+txt	key_status_2	1125.8000	1137.8023437500	2	2	12.002344	aligned_by_order	1
1140.0023437500	n/a	response	n/a	n/a	1	11	eeg+txt	key_status_3	1128.0000	1140.0023437500	0	3	12.002344	txt_key0_present_in_eeg_rare	1
1221.0039062500	n/a	stimulus	n/a	312577.0000000000	128	12	eeg+txt	MW_question	1209.0000	1221.0039062500	n/a	n/a	12.003906	stimulus_value_128_is_MW_prompt_in_EEG	1
1223.8242187500	n/a	response	n/a	313299.0000000000	4	12	eeg+txt	key_status_1	1211.8000	1223.8039062500	2	1	12.003906	aligned_by_order	1
1226.6757812500	n/a	response	n/a	314029.0000000000	2	12	eeg+txt	key_status_2	1214.7000	1226.7039062500	1	2	12.003906	aligned_by_order	1
1229.1039062500	n/a	response	n/a	n/a	1	12	eeg+txt	key_status_3	1217.1000	1229.1039062500	0	3	12.003906	txt_key0_present_in_eeg_rare	1
1316.1914062500	n/a	stimulus	n/a	336945.0000000000	128	13	eeg+txt	MW_question	1304.2000	1316.1914062500	n/a	n/a	11.991406	stimulus_value_128_is_MW_prompt_in_EEG	1
1322.4921875000	n/a	response	n/a	338558.0000000000	2	13	eeg+txt	key_status_1	1310.4000	1322.3914062500	1	1	11.991406	aligned_by_order	1
1324.6171875000	n/a	response	n/a	339102.0000000000	4	13	eeg+txt	key_status_2	1312.6000	1324.5914062500	2	2	11.991406	aligned_by_order	1
1327.0914062500	n/a	response	n/a	n/a	1	13	eeg+txt	key_status_3	1315.1000	1327.0914062500	0	3	11.991406	txt_key0_present_in_eeg_rare	1
1429.6328125000	n/a	stimulus	n/a	365986.0000000000	128	14	eeg+txt	MW_question	1417.6000	1429.6328125000	n/a	n/a	12.032813	stimulus_value_128_is_MW_prompt_in_EEG	1
1436.4453125000	n/a	response	n/a	367730.0000000000	4	14	eeg+txt	key_status_1	1424.4000	1436.4328125000	2	1	12.032813	aligned_by_order	1
1440.0312500000	n/a	response	n/a	368648.0000000000	2	14	eeg+txt	key_status_2	1428.0000	1440.0328125000	1	2	12.032813	aligned_by_order	1
1442.5328125000	n/a	response	n/a	n/a	1	14	eeg+txt	key_status_3	1430.5000	1442.5328125000	0	3	12.032813	txt_key0_present_in_eeg_rare	1
1534.5156250000	n/a	stimulus	n/a	392836.0000000000	128	15	eeg+txt	MW_question	1522.5000	1534.5156250000	n/a	n/a	12.015625	stimulus_value_128_is_MW_prompt_in_EEG	1
1540.9960937500	n/a	response	n/a	394495.0000000000	4	15	eeg+txt	key_status_1	1528.9000	1540.9156250000	2	1	12.015625	aligned_by_order	1
1543.5195312500	n/a	response	n/a	395141.0000000000	2	15	eeg+txt	key_status_2	1531.5000	1543.5156250000	1	2	12.015625	aligned_by_order	1
1545.8156250000	n/a	response	n/a	n/a	1	15	eeg+txt	key_status_3	1533.8000	1545.8156250000	0	3	12.015625	txt_key0_present_in_eeg_rare	1
1632.8125000000	n/a	stimulus	n/a	418000.0000000000	128	16	eeg+txt	MW_question	1620.8000	1632.8125000000	n/a	n/a	12.012500	stimulus_value_128_is_MW_prompt_in_EEG	1
1637.1914062500	n/a	response	n/a	419121.0000000000	2	16	eeg+txt	key_status_1	1625.1000	1637.1125000000	1	1	12.012500	aligned_by_order	1
1639.3750000000	n/a	response	n/a	419680.0000000000	4	16	eeg+txt	key_status_2	1627.3000	1639.3125000000	2	2	12.012500	aligned_by_order	1
1641.5125000000	n/a	response	n/a	n/a	1	16	eeg+txt	key_status_3	1629.5000	1641.5125000000	0	3	12.012500	txt_key0_present_in_eeg_rare	1
1740.5820312500	n/a	stimulus	n/a	445589.0000000000	128	17	eeg+txt	MW_question	1728.6000	1740.5820312500	n/a	n/a	11.982031	stimulus_value_128_is_MW_prompt_in_EEG	1
1745.5312500000	n/a	response	n/a	446856.0000000000	4	17	eeg+txt	key_status_1	1733.5000	1745.4820312500	2	1	11.982031	aligned_by_order	1
1747.6601562500	n/a	response	n/a	447401.0000000000	2	17	eeg+txt	key_status_2	1735.6000	1747.5820312500	1	2	11.982031	aligned_by_order	1
1749.8820312500	n/a	response	n/a	n/a	1	17	eeg+txt	key_status_3	1737.9000	1749.8820312500	0	3	11.982031	txt_key0_present_in_eeg_rare	1
1903.0117187500	n/a	stimulus	n/a	487171.0000000000	128	18	eeg+txt	MW_question	1891.0000	1903.0117187500	n/a	n/a	12.011719	stimulus_value_128_is_MW_prompt_in_EEG	1
1909.3242187500	n/a	response	n/a	488787.0000000000	4	18	eeg+txt	key_status_1	1897.3000	1909.3117187500	2	1	12.011719	aligned_by_order	1
1911.6523437500	n/a	response	n/a	489383.0000000000	2	18	eeg+txt	key_status_2	1899.6000	1911.6117187500	1	2	12.011719	aligned_by_order	1
1943.6117187500	n/a	response	n/a	n/a	1	18	eeg+txt	key_status_3	1931.6000	1943.6117187500	0	3	12.011719	txt_key0_present_in_eeg_rare	1
2067.6562500000	n/a	stimulus	n/a	529320.0000000000	128	19	eeg+txt	MW_question	2055.6000	2067.6562500000	n/a	n/a	12.056250	stimulus_value_128_is_MW_prompt_in_EEG	1
2072.4570312500	n/a	response	n/a	530549.0000000000	4	19	eeg+txt	key_status_1	2060.4000	2072.4562500000	2	1	12.056250	aligned_by_order	1
2074.5781250000	n/a	response	n/a	531092.0000000000	2	19	eeg+txt	key_status_2	2062.5000	2074.5562500000	1	2	12.056250	aligned_by_order	1
2076.9562500000	n/a	response	n/a	n/a	1	19	eeg+txt	key_status_3	2064.9000	2076.9562500000	0	3	12.056250	txt_key0_present_in_eeg_rare	1
2183.9375000000	n/a	stimulus	n/a	559088.0000000000	128	20	eeg+txt	MW_question	2171.9000	2183.9375000000	n/a	n/a	12.037500	stimulus_value_128_is_MW_prompt_in_EEG	1
2189.1562500000	n/a	response	n/a	560424.0000000000	4	20	eeg+txt	key_status_1	2177.0000	2189.0375000000	2	1	12.037500	aligned_by_order	1
2191.6328125000	n/a	response	n/a	561058.0000000000	2	20	eeg+txt	key_status_2	2179.6000	2191.6375000000	1	2	12.037500	aligned_by_order	1
2193.9375000000	n/a	response	n/a	n/a	1	20	eeg+txt	key_status_3	2181.9000	2193.9375000000	0	3	12.037500	txt_key0_present_in_eeg_rare	1
2296.9843750000	n/a	stimulus	n/a	588028.0000000000	128	21	eeg+txt	MW_question	2284.9000	2296.9843750000	n/a	n/a	12.084375	stimulus_value_128_is_MW_prompt_in_EEG	1
2301.1718750000	n/a	response	n/a	589100.0000000000	2	21	eeg+txt	key_status_1	2289.1000	2301.1843750000	1	1	12.084375	aligned_by_order	1
2304.2421875000	n/a	response	n/a	589886.0000000000	4	21	eeg+txt	key_status_2	2292.1000	2304.1843750000	2	2	12.084375	aligned_by_order	1
2306.4843750000	n/a	response	n/a	n/a	1	21	eeg+txt	key_status_3	2294.4000	2306.4843750000	0	3	12.084375	txt_key0_present_in_eeg_rare	1
2447.4570312500	n/a	stimulus	n/a	626549.0000000000	128	22	eeg+txt	MW_question	2435.4000	2447.4570312500	n/a	n/a	12.057031	stimulus_value_128_is_MW_prompt_in_EEG	1
2452.9804687500	n/a	response	n/a	627963.0000000000	4	22	eeg+txt	key_status_1	2440.9000	2452.9570312500	2	1	12.057031	aligned_by_order	1
2455.0859375000	n/a	response	n/a	628502.0000000000	2	22	eeg+txt	key_status_2	2443.0000	2455.0570312500	1	2	12.057031	aligned_by_order	1
2457.2570312500	n/a	response	n/a	n/a	1	22	eeg+txt	key_status_3	2445.2000	2457.2570312500	0	3	12.057031	txt_key0_present_in_eeg_rare	1
2492.3046875000	n/a	stimulus	n/a	638030.0000000000	128	23	eeg+txt	MW_question	2480.2000	2492.3046875000	n/a	n/a	12.104688	stimulus_value_128_is_MW_prompt_in_EEG	1
2497.6054687500	n/a	response	n/a	639387.0000000000	2	23	eeg+txt	key_status_1	2485.5000	2497.6046875000	1	1	12.104688	aligned_by_order	1
2500.4414062500	n/a	response	n/a	640113.0000000000	4	23	eeg+txt	key_status_2	2488.3000	2500.4046875000	2	2	12.104688	aligned_by_order	1
2514.2046875000	n/a	response	n/a	n/a	1	23	eeg+txt	key_status_3	2502.1000	2514.2046875000	0	3	12.104688	txt_key0_present_in_eeg_rare	1
2591.1796875000	n/a	stimulus	n/a	663342.0000000000	128	24	eeg+txt	MW_question	2579.1000	2591.1796875000	n/a	n/a	12.079688	stimulus_value_128_is_MW_prompt_in_EEG	1
2595.4257812500	n/a	response	n/a	664429.0000000000	2	24	eeg+txt	key_status_1	2583.3000	2595.3796875000	1	1	12.079688	aligned_by_order	1
2602.6562500000	n/a	response	n/a	666280.0000000000	4	24	eeg+txt	key_status_2	2590.5000	2602.5796875000	2	2	12.079688	aligned_by_order	1
2604.8796875000	n/a	response	n/a	n/a	1	24	eeg+txt	key_status_3	2592.8000	2604.8796875000	0	3	12.079688	txt_key0_present_in_eeg_rare	1
2738.9531250000	n/a	stimulus	n/a	701172.0000000000	128	25	eeg+txt	MW_question	2726.9000	2738.9531250000	n/a	n/a	12.053125	stimulus_value_128_is_MW_prompt_in_EEG	1
2742.9218750000	n/a	response	n/a	702188.0000000000	2	25	eeg+txt	key_status_1	2730.8000	2742.8531250000	1	1	12.053125	aligned_by_order	1
2745.6757812500	n/a	response	n/a	702893.0000000000	4	25	eeg+txt	key_status_2	2733.6000	2745.6531250000	2	2	12.053125	aligned_by_order	1
2747.7531250000	n/a	response	n/a	n/a	1	25	eeg+txt	key_status_3	2735.7000	2747.7531250000	0	3	12.053125	txt_key0_present_in_eeg_rare	1
2788.8359375000	n/a	stimulus	n/a	713942.0000000000	128	26	eeg+txt	MW_question	2776.7000	2788.8359375000	n/a	n/a	12.135938	stimulus_value_128_is_MW_prompt_in_EEG	1
2793.5273437500	n/a	response	n/a	715143.0000000000	2	26	eeg+txt	key_status_1	2781.4000	2793.5359375000	1	1	12.135938	aligned_by_order	1
2799.7226562500	n/a	response	n/a	716729.0000000000	8	26	eeg+txt	key_status_2	2787.6000	2799.7359375000	3	2	12.135938	aligned_by_order	1
2802.1359375000	n/a	response	n/a	n/a	1	26	eeg+txt	key_status_3	2790.0000	2802.1359375000	0	3	12.135938	txt_key0_present_in_eeg_rare	1
2832.1054687500	n/a	stimulus	n/a	725019.0000000000	128	27	eeg+txt	MW_question	2820.0000	2832.1054687500	n/a	n/a	12.105469	stimulus_value_128_is_MW_prompt_in_EEG	1
2836.8515625000	n/a	response	n/a	726234.0000000000	2	27	eeg+txt	key_status_1	2824.7000	2836.8054687500	1	1	12.105469	aligned_by_order	1
2839.0117187500	n/a	response	n/a	726787.0000000000	4	27	eeg+txt	key_status_2	2826.9000	2839.0054687500	2	2	12.105469	aligned_by_order	1
2841.2054687500	n/a	response	n/a	n/a	1	27	eeg+txt	key_status_3	2829.1000	2841.2054687500	0	3	12.105469	txt_key0_present_in_eeg_rare	1
2917.2304687500	n/a	stimulus	n/a	746811.0000000000	128	28	eeg+txt	MW_question	2905.1000	2917.2304687500	n/a	n/a	12.130469	stimulus_value_128_is_MW_prompt_in_EEG	1
