onset	duration	trial_type	response_time	sample	value	trial_index	source	txt_label	txt_onset_log_s	txt_onset_eeg_clock_s	key_code_txt	status_txt	trial_clock_offset_s	merge_note	complete_trial
609.6718750000	n/a	stimulus	n/a	156076.0000000000	128	4	eeg+txt	MW_question	594.0000	609.6718750000	n/a	n/a	15.671875	stimulus_value_128_is_MW_prompt_in_EEG	1
614.4101562500	n/a	response	n/a	157289.0000000000	4	4	eeg+txt	key_status_1	598.7000	614.3718750000	2	1	15.671875	aligned_by_order	1
617.4843750000	n/a	response	n/a	158076.0000000000	4	4	eeg+txt	key_status_2	601.8000	617.4718750000	2	2	15.671875	aligned_by_order	1
619.7773437500	n/a	response	n/a	158663.0000000000	2	4	eeg+txt	key_status_3	604.1000	619.7718750000	1	3	15.671875	aligned_by_order	1
697.7656250000	n/a	stimulus	n/a	178628.0000000000	128	5	eeg+txt	MW_question	682.1000	697.7656250000	n/a	n/a	15.665625	stimulus_value_128_is_MW_prompt_in_EEG	1
705.5859375000	n/a	response	n/a	180630.0000000000	8	5	eeg+txt	key_status_1	689.9000	705.5656250000	3	1	15.665625	aligned_by_order	1
708.9140625000	n/a	response	n/a	181482.0000000000	2	5	eeg+txt	key_status_2	693.2000	708.8656250000	1	2	15.665625	aligned_by_order	1
712.7695312500	n/a	response	n/a	182469.0000000000	2	5	eeg+txt	key_status_3	697.0000	712.6656250000	1	3	15.665625	aligned_by_order	1
825.7773437500	n/a	stimulus	n/a	211399.0000000000	128	6	eeg+txt	MW_question	810.1000	825.7773437500	n/a	n/a	15.677344	stimulus_value_128_is_MW_prompt_in_EEG	1
831.0390625000	n/a	response	n/a	212746.0000000000	4	6	eeg+txt	key_status_1	815.3000	830.9773437500	2	1	15.677344	aligned_by_order	1
834.9140625000	n/a	response	n/a	213738.0000000000	2	6	eeg+txt	key_status_2	819.2000	834.8773437500	1	2	15.677344	aligned_by_order	1
837.1210937500	n/a	response	n/a	214303.0000000000	2	6	eeg+txt	key_status_3	821.4000	837.0773437500	1	3	15.677344	aligned_by_order	1
954.1289062500	n/a	stimulus	n/a	244257.0000000000	128	7	eeg+txt	MW_question	938.4000	954.1289062500	n/a	n/a	15.728906	stimulus_value_128_is_MW_prompt_in_EEG	1
959.4687500000	n/a	response	n/a	245624.0000000000	2	7	eeg+txt	key_status_1	943.7000	959.4289062500	1	1	15.728906	aligned_by_order	1
961.5820312500	n/a	response	n/a	246165.0000000000	4	7	eeg+txt	key_status_2	945.9000	961.6289062500	2	2	15.728906	aligned_by_order	1
963.7656250000	n/a	response	n/a	246724.0000000000	2	7	eeg+txt	key_status_3	948.0000	963.7289062500	1	3	15.728906	aligned_by_order	1
1076.7734375000	n/a	stimulus	n/a	275654.0000000000	128	8	eeg+txt	MW_question	1061.1000	1076.7734375000	n/a	n/a	15.673438	stimulus_value_128_is_MW_prompt_in_EEG	1
1081.5195312500	n/a	response	n/a	276869.0000000000	4	8	eeg+txt	key_status_1	1065.8000	1081.4734375000	2	1	15.673438	aligned_by_order	1
1084.6953125000	n/a	response	n/a	277682.0000000000	2	8	eeg+txt	key_status_2	1068.9000	1084.5734375000	1	2	15.673438	aligned_by_order	1
1086.9296875000	n/a	response	n/a	278254.0000000000	2	8	eeg+txt	key_status_3	1071.2000	1086.8734375000	1	3	15.673438	aligned_by_order	1
1143.9335937500	n/a	stimulus	n/a	292847.0000000000	128	9	eeg+txt	MW_question	1128.2000	1143.9335937500	n/a	n/a	15.733594	stimulus_value_128_is_MW_prompt_in_EEG	1
1146.5898437500	n/a	response	n/a	293527.0000000000	8	9	eeg+txt	key_status_1	1130.8000	1146.5335937500	3	1	15.733594	aligned_by_order	1
1148.8945312500	n/a	response	n/a	294117.0000000000	2	9	eeg+txt	key_status_2	1133.2000	1148.9335937500	1	2	15.733594	aligned_by_order	1
1151.9843750000	n/a	response	n/a	294908.0000000000	2	9	eeg+txt	key_status_3	1136.2000	1151.9335937500	1	3	15.733594	aligned_by_order	1
1270.9804687500	n/a	stimulus	n/a	325371.0000000000	128	10	eeg+txt	MW_question	1255.2000	1270.9804687500	n/a	n/a	15.780469	stimulus_value_128_is_MW_prompt_in_EEG	1
1273.6132812500	n/a	response	n/a	326045.0000000000	8	10	eeg+txt	key_status_1	1257.9000	1273.6804687500	3	1	15.780469	aligned_by_order	1
1275.8203125000	n/a	response	n/a	326610.0000000000	2	10	eeg+txt	key_status_2	1260.1000	1275.8804687500	1	2	15.780469	aligned_by_order	1
1278.0156250000	n/a	response	n/a	327172.0000000000	2	10	eeg+txt	key_status_3	1262.3000	1278.0804687500	1	3	15.780469	aligned_by_order	1
1359.0195312500	n/a	stimulus	n/a	347909.0000000000	128	11	eeg+txt	MW_question	1343.3000	1359.0195312500	n/a	n/a	15.719531	stimulus_value_128_is_MW_prompt_in_EEG	1
1361.7929687500	n/a	response	n/a	348619.0000000000	8	11	eeg+txt	key_status_1	1346.0000	1361.7195312500	3	1	15.719531	aligned_by_order	1
1363.9453125000	n/a	response	n/a	349170.0000000000	2	11	eeg+txt	key_status_2	1348.2000	1363.9195312500	1	2	15.719531	aligned_by_order	1
1366.1289062500	n/a	response	n/a	349729.0000000000	2	11	eeg+txt	key_status_3	1350.4000	1366.1195312500	1	3	15.719531	aligned_by_order	1
1409.1328125000	n/a	stimulus	n/a	360738.0000000000	128	12	eeg+txt	MW_question	1393.4000	1409.1328125000	n/a	n/a	15.732812	stimulus_value_128_is_MW_prompt_in_EEG	1
1413.3710937500	n/a	response	n/a	361823.0000000000	8	12	eeg+txt	key_status_1	1397.6000	1413.3328125000	3	1	15.732812	aligned_by_order	1
1415.6992187500	n/a	response	n/a	362419.0000000000	2	12	eeg+txt	key_status_2	1399.9000	1415.6328125000	1	2	15.732812	aligned_by_order	1
1417.9062500000	n/a	response	n/a	362984.0000000000	2	12	eeg+txt	key_status_3	1402.1000	1417.8328125000	1	3	15.732812	aligned_by_order	1
1538.9179687500	n/a	stimulus	n/a	393963.0000000000	128	13	eeg+txt	MW_question	1523.2000	1538.9179687500	n/a	n/a	15.717969	stimulus_value_128_is_MW_prompt_in_EEG	1
1542.2148437500	n/a	response	n/a	394807.0000000000	8	13	eeg+txt	key_status_1	1526.5000	1542.2179687500	3	1	15.717969	aligned_by_order	1
1544.6835937500	n/a	response	n/a	395439.0000000000	2	13	eeg+txt	key_status_2	1528.9000	1544.6179687500	1	2	15.717969	aligned_by_order	1
1546.8789062500	n/a	response	n/a	396001.0000000000	2	13	eeg+txt	key_status_3	1531.1000	1546.8179687500	1	3	15.717969	aligned_by_order	1
1659.8867187500	n/a	stimulus	n/a	424931.0000000000	128	14	eeg+txt	MW_question	1644.1000	1659.8867187500	n/a	n/a	15.786719	stimulus_value_128_is_MW_prompt_in_EEG	1
1663.2226562500	n/a	response	n/a	425785.0000000000	4	14	eeg+txt	key_status_1	1647.4000	1663.1867187500	2	1	15.786719	aligned_by_order	1
1665.7929687500	n/a	response	n/a	426443.0000000000	2	14	eeg+txt	key_status_2	1650.0000	1665.7867187500	1	2	15.786719	aligned_by_order	1
1669.7968750000	n/a	response	n/a	427468.0000000000	2	14	eeg+txt	key_status_3	1654.0000	1669.7867187500	1	3	15.786719	aligned_by_order	1
1828.7968750000	n/a	stimulus	n/a	468172.0000000000	128	15	eeg+txt	MW_question	1813.0000	1828.7968750000	n/a	n/a	15.796875	stimulus_value_128_is_MW_prompt_in_EEG	1
1833.1484375000	n/a	response	n/a	469286.0000000000	4	15	eeg+txt	key_status_1	1817.4000	1833.1968750000	2	1	15.796875	aligned_by_order	1
1838.0859375000	n/a	response	n/a	470550.0000000000	4	15	eeg+txt	key_status_2	1822.3000	1838.0968750000	2	2	15.796875	aligned_by_order	1
1840.4023437500	n/a	response	n/a	471143.0000000000	2	15	eeg+txt	key_status_3	1824.6000	1840.3968750000	1	3	15.796875	aligned_by_order	1
1968.4101562500	n/a	stimulus	n/a	503913.0000000000	128	16	eeg+txt	MW_question	1952.6000	1968.4101562500	n/a	n/a	15.810156	stimulus_value_128_is_MW_prompt_in_EEG	1
1971.3632812500	n/a	response	n/a	504669.0000000000	8	16	eeg+txt	key_status_1	1955.5000	1971.3101562500	3	1	15.810156	aligned_by_order	1
1973.5000000000	n/a	response	n/a	505216.0000000000	2	16	eeg+txt	key_status_2	1957.7000	1973.5101562500	1	2	15.810156	aligned_by_order	1
1975.6835937500	n/a	response	n/a	505775.0000000000	2	16	eeg+txt	key_status_3	1959.9000	1975.7101562500	1	3	15.810156	aligned_by_order	1
2124.6914062500	n/a	stimulus	n/a	543921.0000000000	128	17	eeg+txt	MW_question	2108.9000	2124.6914062500	n/a	n/a	15.791406	stimulus_value_128_is_MW_prompt_in_EEG	1
2127.3398437500	n/a	response	n/a	544599.0000000000	8	17	eeg+txt	key_status_1	2111.5000	2127.2914062500	3	1	15.791406	aligned_by_order	1
2129.4648437500	n/a	response	n/a	545143.0000000000	2	17	eeg+txt	key_status_2	2113.7000	2129.4914062500	1	2	15.791406	aligned_by_order	1
2131.6367187500	n/a	response	n/a	545699.0000000000	2	17	eeg+txt	key_status_3	2115.8000	2131.5914062500	1	3	15.791406	aligned_by_order	1
2168.6367187500	n/a	stimulus	n/a	555171.0000000000	128	18	eeg+txt	MW_question	2152.8000	2168.6367187500	n/a	n/a	15.836719	stimulus_value_128_is_MW_prompt_in_EEG	1
2172.4140625000	n/a	response	n/a	556138.0000000000	8	18	eeg+txt	key_status_1	2156.6000	2172.4367187500	3	1	15.836719	aligned_by_order	1
2174.6914062500	n/a	response	n/a	556721.0000000000	2	18	eeg+txt	key_status_2	2158.9000	2174.7367187500	1	2	15.836719	aligned_by_order	1
2177.4023437500	n/a	response	n/a	557415.0000000000	2	18	eeg+txt	key_status_3	2161.6000	2177.4367187500	1	3	15.836719	aligned_by_order	1
2314.4101562500	n/a	stimulus	n/a	592489.0000000000	128	19	eeg+txt	MW_question	2298.6000	2314.4101562500	n/a	n/a	15.810156	stimulus_value_128_is_MW_prompt_in_EEG	1
2317.0585937500	n/a	response	n/a	593167.0000000000	8	19	eeg+txt	key_status_1	2301.2000	2317.0101562500	3	1	15.810156	aligned_by_order	1
2319.6171875000	n/a	response	n/a	593822.0000000000	2	19	eeg+txt	key_status_2	2303.8000	2319.6101562500	1	2	15.810156	aligned_by_order	1
2321.8164062500	n/a	response	n/a	594385.0000000000	2	19	eeg+txt	key_status_3	2306.0000	2321.8101562500	1	3	15.810156	aligned_by_order	1
2479.7890625000	n/a	stimulus	n/a	634826.0000000000	128	n/a	eeg_orphan	unpaired_stimulus	n/a	n/a	n/a	n/a	n/a	no_matching_MW_line_in_txt_for_this_128_trigger	0
2482.7734375000	n/a	response	n/a	635590.0000000000	2	n/a	eeg_orphan	orphan_response	n/a	n/a	n/a	n/a	n/a	follows_unpaired_stimulus	0
2485.2851562500	n/a	response	n/a	636233.0000000000	4	n/a	eeg_orphan	orphan_response	n/a	n/a	n/a	n/a	n/a	follows_unpaired_stimulus	0
2545.5703125000	n/a	stimulus	n/a	651666.0000000000	128	20	eeg+txt	MW_question	2529.7000	2545.5703125000	n/a	n/a	15.870313	stimulus_value_128_is_MW_prompt_in_EEG	1
2548.2031250000	n/a	response	n/a	652340.0000000000	4	20	eeg+txt	key_status_1	2532.4000	2548.2703125000	2	1	15.870313	aligned_by_order	1
2551.5625000000	n/a	response	n/a	653200.0000000000	4	20	eeg+txt	key_status_2	2535.7000	2551.5703125000	2	2	15.870313	aligned_by_order	1
2553.8828125000	n/a	response	n/a	653794.0000000000	2	20	eeg+txt	key_status_3	2538.0000	2553.8703125000	1	3	15.870313	aligned_by_order	1
2653.8906250000	n/a	stimulus	n/a	679396.0000000000	128	21	eeg+txt	MW_question	2638.1000	2653.8906250000	n/a	n/a	15.790625	stimulus_value_128_is_MW_prompt_in_EEG	1
2657.2031250000	n/a	response	n/a	680244.0000000000	8	21	eeg+txt	key_status_1	2641.4000	2657.1906250000	3	1	15.790625	aligned_by_order	1
2659.7304687500	n/a	response	n/a	680891.0000000000	2	21	eeg+txt	key_status_2	2643.9000	2659.6906250000	1	2	15.790625	aligned_by_order	1
2663.3828125000	n/a	response	n/a	681826.0000000000	2	21	eeg+txt	key_status_3	2647.5000	2663.2906250000	1	3	15.790625	aligned_by_order	1
